Geography,Sex (3),Detailed Mother,Total - Knowledge of Official Languages,  English only,  French only,  Both English and French,  Neither English nor French
Ontario (00035)   20000,  Male,      Kutenai,0,0,0,0,0
Ontario (00035)   20000,  Male,      Salish languages,10,0,0,0,0
Ontario (00035)   20000,  Male,        Shuswap,-,-,-,-,-
Ontario (00035)   20000,  Male,        Thompson (Ntlakapamux),-,-,-,-,-
Ontario (00035)   20000,  Male,"        Salish languages, n.i.e.",10,0,0,0,0
Ontario (00035)   20000,  Male,      Siouan languages,10,0,0,0,0
Ontario (00035)   20000,  Male,        Dakota/Sioux,10,0,0,0,0
Ontario (00035)   20000,  Male,      Tlingit,0,0,0,0,0
Ontario (00035)   20000,  Male,      Tsimshian languages,10,10,0,0,0
Ontario (00035)   20000,  Male,        Tsimshian,10,10,0,0,0
Ontario (00035)   20000,  Male,        Gitksan,-,-,-,-,-
Ontario (00035)   20000,  Male,        Nishga,-,-,-,-,-
Ontario (00035)   20000,  Male,      Wakashan languages,10,10,0,0,0
Ontario (00035)   20000,  Male,        Nootka,-,-,-,-,-
Ontario (00035)   20000,  Male,"        Wakashan languages, n.i.e.",10,0,0,0,0
Ontario (00035)   20000,  Male,      Inuktitut (Eskimo),90,85,0,0,0
Ontario (00035)   20000,  Male,"      Aboriginal languages, n.i.e.",315,300,0,0,0
Ontario (00035)   20000,  Male,    Romance languages,290670,239310,590,19470,31295
Ontario (00035)   20000,  Male,      Italian,166970,143295,165,10725,12785
Ontario (00035)   20000,  Male,      Portuguese,75225,57785,260,4055,13125
Ontario (00035)   20000,  Male,      Romanian,5805,4085,30,1430,260
Ontario (00035)   20000,  Male,      Spanish,42540,34075,130,3205,5125
Ontario (00035)   20000,  Male,"      Romance languages, n.i.e.",125,70,0,50,0
Ontario (00035)   20000,  Male,    Germanic languages,129510,118270,35,9320,1890
Ontario (00035)   20000,  Male,      German,77085,70260,20,5215,1580
Ontario (00035)   20000,  Male,      Yiddish,5160,4575,0,450,135
Ontario (00035)   20000,  Male,      Netherlandic languages,41075,37760,15,3140,160
Ontario (00035)   20000,  Male,        Dutch,37910,35090,10,2655,160
Ontario (00035)   20000,  Male,        Flemish,2290,1815,10,465,0
Ontario (00035)   20000,  Male,        Frisian,875,855,0,20,10
Ontario (00035)   20000,  Male,      Scandinavian languages,5850,5385,0,460,10
Ontario (00035)   20000,  Male,        Danish,3720,3500,0,215,0
Ontario (00035)   20000,  Male,        Icelandic,85,70,0,15,0
Ontario (00035)   20000,  Male,        Norwegian,765,675,0,90,0
Ontario (00035)   20000,  Male,        Swedish,1275,1140,0,135,0
Ontario (00035)   20000,  Male,"      Germanic languages, n.i.e.",340,285,0,55,0
Ontario (00035)   20000,  Male,    Celtic languages,775,675,0,100,0
Ontario (00035)   20000,  Male,      Gaelic languages,430,390,0,40,0
Ontario (00035)   20000,  Male,      Welsh,335,275,0,60,0
Ontario (00035)   20000,  Male,"      Celtic languages, n.i.e.",10,10,0,0,0
Ontario (00035)   20000,  Male,    Slavic languages,147585,132005,65,8345,7170
Ontario (00035)   20000,  Male,      Bulgarian,1385,1160,0,115,115
