Geography,Geo Code,Sex (3),Detailed Mother,Total - Knowledge of official languages,English only,French only,English and French,Neither English nor French
Quebec,24,Total - Sex,Hakka,470,90,50,210,115
Quebec,24,Total - Sex,Mandarin,43700,17535,4575,15785,5800
Quebec,24,Total - Sex,Min Dong,20,10,0,10,5
Quebec,24,Total - Sex,"Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",3225,560,570,1455,635
Quebec,24,Total - Sex,Wu (Shanghainese),1075,400,80,355,235
Quebec,24,Total - Sex,"Chinese, n.o.s.",3535,1420,480,1135,505
Quebec,24,Total - Sex,"Chinese languages, n.i.e.",90,35,5,25,15
Quebec,24,Total - Sex,Tibeto-Burman languages,345,110,45,125,75
Quebec,24,Total - Sex,Burmese,80,40,5,25,10
Quebec,24,Total - Sex,Karenic languages,70,5,20,5,45
Quebec,24,Total - Sex,Tibetan,110,35,10,60,5
Quebec,24,Total - Sex,"Tibeto-Burman languages, n.i.e.",90,30,15,25,10
Quebec,24,Total - Sex,Tai-Kadai languages,4895,395,1675,2455,370
Quebec,24,Total - Sex,Lao,4115,140,1575,2075,320
Quebec,24,Total - Sex,Thai,770,255,100,370,40
Quebec,24,Total - Sex,"Tai-Kadai languages, n.i.e",10,5,0,0,5
Quebec,24,Total - Sex,Turkic languages,7980,1405,2390,3380,800
Quebec,24,Total - Sex,Azerbaijani,290,75,25,175,20
Quebec,24,Total - Sex,Turkish,7155,1235,2245,2935,740
Quebec,24,Total - Sex,Uyghur,205,45,35,95,25
Quebec,24,Total - Sex,Uzbek,145,20,30,90,10
Quebec,24,Total - Sex,"Turkic languages, n.i.e.",185,35,45,90,10
Quebec,24,Total - Sex,Uralic languages,6400,1990,465,3755,185
Quebec,24,Total - Sex,Estonian,195,85,5,110,0
Quebec,24,Total - Sex,Finnish,365,145,10,205,5
Quebec,24,Total - Sex,Hungarian,5835,1765,450,3435,180
Quebec,24,Total - Sex,"Uralic languages, n.i.e.",0,0,0,0,0
