Geo Code,Geo Name,Line Number
"35430501238","35431238",30778175
"3543052","Orillia, CY",30778982
"35430521165","35431165",30779789
"35430521166","35431166",30780596
"35430521167","35431167",30781403
"35430521168","35431168",30782210
"35430521169","35431169",30783017
"35430521170","35431170",30783824
"35430521171","35431171",30784631
"35430521172","35431172",30785438
"35430521173","35431173",30786245
"35430521174","35431174",30787052
"35430521175","35431175",30787859
"35430521176","35431176",30788666
"35430521177","35431177",30789473
"35430521178","35431178",30790280
"35430521179","35431179",30791087
"35430521180","35431180",30791894
"35430521181","35431181",30792701
"35430521182","35431182",30793508
"35430521183","35431183",30794315
"35430521184","35431184",30795122
"35430521185","35431185",30795929
"35430521186","35431186",30796736
"35430521187","35431187",30797543
"35430521188","35431188",30798350
"35430521189","35431189",30799157
"35430521190","35431190",30799964
"35430521191","35431191",30800771
"35430521192","35431192",30801578
"35430521193","35431193",30802385
"35430521194","35431194",30803192
"35430521195","35431195",30803999
"35430521196","35431196",30804806
"35430521197","35431197",30805613
"35430521198","35431198",30806420
"35430521199","35431199",30807227
"35430521200","35431200",30808034
"35430521201","35431201",30808841
"35430521202","35431202",30809648
"35430521203","35431203",30810455
"35430521204","35431204",30811262
"35430521205","35431205",30812069
"35430521206","35431206",30812876
"35430521207","35431207",30813683
"35430521208","35431208",30814490
"35430521209","35431209",30815297
"35430521210","35431210",30816104
"35430521211","35431211",30816911
"35430521212","35431212",30817718
"35430521213","35431213",30818525
"35430521214","35431214",30819332
"35430521215","35431215",30820139
"35430521216","35431216",30820946
"35430521217","35431217",30821753
"35430521218","35431218",30822560
"35430521219","35431219",30823367
"35430521220","35431220",30824174
"35430521221","35431221",30824981
"35430521222","35431222",30825788
"35430521223","35431223",30826595
"35430521224","35431224",30827402
"35430521268","35431268",30828209
"35430521269","35431269",30829016
"3543064","Wasaga Beach, T",30829823
"35430640867","35430867",30830630
"35430640868","35430868",30831437
"35430640869","35430869",30832244
"35430640930","35430930",30833051
"35430640931","35430931",30833858
"35430640932","35430932",30834665
"35430640933","35430933",30835472
"35430640934","35430934",30836279
"35430640935","35430935",30837086
"35430640936","35430936",30837893
"35430640937","35430937",30838700
"35430640938","35430938",30839507
"35430640939","35430939",30840314
"35430640940","35430940",30841121
"35430640941","35430941",30841928
"35430640942","35430942",30842735
"35430640943","35430943",30843542
"35430640944","35430944",30844349
"35430640945","35430945",30845156
"35430640946","35430946",30845963
"35430640947","35430947",30846770
"35430640948","35430948",30847577
"35430640949","35430949",30848384
"35430640950","35430950",30849191
"35430640953","35430953",30849998
"3543068","Tiny, TP",30850805
"35430680548","35430548",30851612
"35430680552","35430552",30852419
"35430680553","35430553",30853226
"35430680554","35430554",30854033
"35430680555","35430555",30854840
"35430680913","35430913",30855647
"35430680914","35430914",30856454
"35430680915","35430915",30857261
"35430680917","35430917",30858068
"35430680919","35430919",30858875
"35430680969","35430969",30859682
"35430680970","35430970",30860489
"35430681335","35431335",30861296
"35430681336","35431336",30862103
"35430681337","35431337",30862910
"35430681357","35431357",30863717
"35430681359","35431359",30864524
"35430681361","35431361",30865331
"3543069","Christian Island 30, IRI",30866138
"35430690550","35430550",30866945
"3543070","Christian Island 30A, IRI",30867752
"35430700551","35430551",30868559
"3543071","Tay, TP",30869366
"35430710602","35430602",30870173
"35430710603","35430603",30870980
"35430710604","35430604",30871787
"35430710605","35430605",30872594
"35430710606","35430606",30873401
"35430710607","35430607",30874208
"35430710608","35430608",30875015
"35430710609","35430609",30875822
"35430710610","35430610",30876629
"35430710611","35430611",30877436
"35430710612","35430612",30878243
"35430710613","35430613",30879050
"35430710614","35430614",30879857
"35430710615","35430615",30880664
"35430710616","35430616",30881471
"35430710617","35430617",30882278
"35430710618","35430618",30883085
"35430710920","35430920",30883892
"3543072","Penetanguishene, T",30884699
"35430720557","35430557",30885506
"35430720558","35430558",30886313
"35430720559","35430559",30887120
"35430720560","35430560",30887927
"35430720561","35430561",30888734
"35430720562","35430562",30889541
"35430720563","35430563",30890348
"35430720564","35430564",30891155
"35430720565","35430565",30891962
"35430720566","35430566",30892769
"35430720567","35430567",30893576
"35430720568","35430568",30894383
"35430720569","35430569",30895190
"35430721330","35431330",30895997
"35430721331","35431331",30896804
"35430721332","35431332",30897611
"35430721333","35431333",30898418
"35430721334","35431334",30899225
"3543074","Midland, T",30900032
"35430740570","35430570",30900839
"35430740571","35430571",30901646
"35430740572","35430572",30902453
"35430740573","35430573",30903260
"35430740574","35430574",30904067
"35430740575","35430575",30904874
"35430740576","35430576",30905681
"35430740579","35430579",30906488
"35430740580","35430580",30907295
"35430740581","35430581",30908102
"35430740582","35430582",30908909
"35430740583","35430583",30909716
"35430740584","35430584",30910523
"35430740585","35430585",30911330
"35430740586","35430586",30912137
"35430740587","35430587",30912944
"35430740588","35430588",30913751
"35430740589","35430589",30914558
"35430740590","35430590",30915365
"35430740591","35430591",30916172
"35430740592","35430592",30916979
"35430740593","35430593",30917786
"35430740594","35430594",30918593
"35430740595","35430595",30919400
"35430740596","35430596",30920207
"35430740597","35430597",30921014
"35430740598","35430598",30921821
"35430740599","35430599",30922628
"35430740600","35430600",30923435
"35430740601","35430601",30924242
"35430741329","35431329",30925049
"35430741358","35431358",30925856
"35430741360","35431360",30926663
"3544","Muskoka",30927470
"3544002","Gravenhurst, T",30928277
"35440020224","35440224",30929084
"35440020225","35440225",30929891
"35440020226","35440226",30930698
"35440020227","35440227",30931505
"35440020228","35440228",30932312
"35440020229","35440229",30933119
"35440020230","35440230",30933926
"35440020231","35440231",30934733
"35440020232","35440232",30935540
"35440020233","35440233",30936347
"35440020234","35440234",30937154
"35440020235","35440235",30937961
"35440020236","35440236",30938768
"35440020237","35440237",30939575
"35440020239","35440239",30940382
"35440020249","35440249",30941189
"35440020250","35440250",30941996
"35440020251","35440251",30942803
"35440020252","35440252",30943610
"35440020253","35440253",30944417
"35440020254","35440254",30945224
"3544018","Bracebridge, T",30946031
"35440180192","35440192",30946838
"35440180193","35440193",30947645
"35440180194","35440194",30948452
"35440180195","35440195",30949259
"35440180196","35440196",30950066
"35440180197","35440197",30950873
"35440180198","35440198",30951680
"35440180199","35440199",30952487
"35440180200","35440200",30953294
"35440180201","35440201",30954101
"35440180202","35440202",30954908
"35440180203","35440203",30955715
"35440180205","35440205",30956522
"35440180207","35440207",30957329
"35440180208","35440208",30958136
"35440180209","35440209",30958943
"35440180210","35440210",30959750
"35440180211","35440211",30960557
"35440180212","35440212",30961364
"35440180213","35440213",30962171
"35440180240","35440240",30962978
"35440180241","35440241",30963785
"35440180242","35440242",30964592
"35440180243","35440243",30965399
"35440180244","35440244",30966206
"35440180272","35440272",30967013
"35440180274","35440274",30967820
"3544027","Lake of Bays, TP",30968627
"35440270163","35440163",30969434
"35440270164","35440164",30970241
"35440270165","35440165",30971048
"35440270245","35440245",30971855
"35440270247","35440247",30972662
"35440270270","35440270",30973469
"3544042","Huntsville, T",30974276
"35440420166","35440166",30975083
"35440420167","35440167",30975890
"35440420168","35440168",30976697
"35440420169","35440169",30977504
"35440420170","35440170",30978311
"35440420171","35440171",30979118
"35440420172","35440172",30979925
"35440420173","35440173",30980732
"35440420174","35440174",30981539
"35440420175","35440175",30982346
"35440420176","35440176",30983153
"35440420177","35440177",30983960
"35440420178","35440178",30984767
"35440420179","35440179",30985574
"35440420180","35440180",30986381
"35440420181","35440181",30987188
"35440420182","35440182",30987995
"35440420183","35440183",30988802
"35440420184","35440184",30989609
"35440420185","35440185",30990416
"35440420186","35440186",30991223
"35440420187","35440187",30992030
"35440420188","35440188",30992837
"35440420189","35440189",30993644
"35440420190","35440190",30994451
"35440420191","35440191",30995258
"35440420248","35440248",30996065
"35440420265","35440265",30996872
"35440420266","35440266",30997679
"35440420267","35440267",30998486
"35440420268","35440268",30999293
"35440420269","35440269",31000100
"3544053","Muskoka Lakes, TP",31000907
"35440530214","35440214",31001714
"35440530215","35440215",31002521
"35440530216","35440216",31003328
"35440530217","35440217",31004135
"35440530218","35440218",31004942
"35440530219","35440219",31005749
"35440530220","35440220",31006556
"35440530221","35440221",31007363
"35440530222","35440222",31008170
"35440530223","35440223",31008977
"35440530261","35440261",31009784
"35440530264","35440264",31010591
"3544065","Georgian Bay, TP",31011398
"35440650256","35440256",31012205
"35440650260","35440260",31013012
"35440650262","35440262",31013819
"35440650263","35440263",31014626
"3544073","Moose Point 79, IRI",31015433
"35440730257","35440257",31016240
"35440730259","35440259",31017047
"3546","Haliburton",31017854
"3546005","Highlands East, MU",31018661
"35460050075","35460075",31019468
"35460050076","35460076",31020275
"35460050077","35460077",31021082
"35460050078","35460078",31021889
"35460050079","35460079",31022696
"35460050080","35460080",31023503
"3546015","Minden Hills, TP",31024310
"35460150084","35460084",31025117
"35460150086","35460086",31025924
"35460150088","35460088",31026731
"35460150089","35460089",31027538
"35460150090","35460090",31028345
"35460150091","35460091",31029152
"35460150092","35460092",31029959
"35460150093","35460093",31030766
"35460150094","35460094",31031573
"35460150095","35460095",31032380
"3546018","Algonquin Highlands, TP",31033187
"35460180085","35460085",31033994
"35460180087","35460087",31034801
"35460180272","35460272",31035608
"3546024","Dysart et al, MU",31036415
"35460240071","35460071",31037222
"35460240072","35460072",31038029
"35460240073","35460073",31038836
"35460240074","35460074",31039643
"35460240081","35460081",31040450
"35460240082","35460082",31041257
"35460240083","35460083",31042064
"3547","Renfrew",31042871
"3547002","Arnprior, T",31043678
"35470020277","35470277",31044485
"35470020278","35470278",31045292
"35470020279","35470279",31046099
"35470020280","35470280",31046906
"35470020281","35470281",31047713
"35470020282","35470282",31048520
"35470020283","35470283",31049327
"35470020284","35470284",31050134
"35470020285","35470285",31050941
"35470020286","35470286",31051748
"35470020287","35470287",31052555
"35470020288","35470288",31053362
"3547003","McNab/Braeside, TP",31054169
"35470030268","35470268",31054976
"35470030269","35470269",31055783
"35470030270","35470270",31056590
"35470030271","35470271",31057397
"35470030272","35470272",31058204
"35470030273","35470273",31059011
"35470030274","35470274",31059818
"35470030275","35470275",31060625
"35470030276","35470276",31061432
"35470030289","35470289",31062239
"3547008","Greater Madawaska, TP",31063046
"35470080290","35470290",31063853
"35470080291","35470291",31064660
"35470080296","35470296",31065467
"35470080297","35470297",31066274
"3547020","Brudenell, Lyndoch and Raglan, TP",31067081
"35470200298","35470298",31067888
"35470200299","35470299",31068695
"35470200302","35470302",31069502
"3547030","Madawaska Valley, TP",31070309
"35470300300","35470300",31071116
"35470300301","35470301",31071923
"35470300303","35470303",31072730
"35470300304","35470304",31073537
"35470300305","35470305",31074344
"35470300306","35470306",31075151
"35470300307","35470307",31075958
"35470300309","35470309",31076765
"3547033","Killaloe, Hagarty and Richards, TP",31077572
"35470330308","35470308",31078379
"35470330310","35470310",31079186
"35470330311","35470311",31079993
"35470330312","35470312",31080800
"3547035","Bonnechere Valley, TP",31081607
"35470350235","35470235",31082414
"35470350237","35470237",31083221
"35470350238","35470238",31084028
"35470350239","35470239",31084835
"35470350294","35470294",31085642
"35470350295","35470295",31086449
"3547037","Pikwakanagan (Golden Lake 39), IRI",31087256
"35470370234","35470234",31088063
"3547043","Admaston/Bromley, TP",31088870
"35470430241","35470241",31089677
"35470430242","35470242",31090484
"35470430249","35470249",31091291
"35470430292","35470292",31092098
"35470430293","35470293",31092905
"3547046","Horton, TP",31093712
"35470460250","35470250",31094519
"35470460265","35470265",31095326
"35470460266","35470266",31096133
"35470460267","35470267",31096940
"3547048","Renfrew, T",31097747
"35470480251","35470251",31098554
"35470480252","35470252",31099361
"35470480253","35470253",31100168
"35470480254","35470254",31100975
"35470480255","35470255",31101782
"35470480256","35470256",31102589
"35470480257","35470257",31103396
"35470480258","35470258",31104203
"35470480259","35470259",31105010
"35470480260","35470260",31105817
"35470480261","35470261",31106624
"35470480262","35470262",31107431
"35470480263","35470263",31108238
"35470480264","35470264",31109045
"3547056","Whitewater Region, TP",31109852
"35470560243","35470243",31110659
"35470560244","35470244",31111466
"35470560245","35470245",31112273
"35470560246","35470246",31113080
"35470560247","35470247",31113887
"35470560248","35470248",31114694
"35470560313","35470313",31115501
"35470560314","35470314",31116308
"35470560315","35470315",31117115
"35470560319","35470319",31117922
"35470560320","35470320",31118729
"35470560321","35470321",31119536
"3547064","Pembroke, CY",31120343
"35470640196","35470196",31121150
"35470640197","35470197",31121957
"35470640198","35470198",31122764
"35470640199","35470199",31123571
"35470640200","35470200",31124378
"35470640204","35470204",31125185
"35470640205","35470205",31125992
"35470640206","35470206",31126799
"35470640207","35470207",31127606
"35470640208","35470208",31128413
"35470640209","35470209",31129220
"35470640210","35470210",31130027
"35470640211","35470211",31130834
"35470640212","35470212",31131641
"35470640213","35470213",31132448
"35470640214","35470214",31133255
"35470640215","35470215",31134062
"35470640216","35470216",31134869
"35470640217","35470217",31135676
"35470640218","35470218",31136483
"35470640219","35470219",31137290
"35470640220","35470220",31138097
"35470640221","35470221",31138904
"35470640222","35470222",31139711
"35470640224","35470224",31140518
"3547070","North Algona Wilberforce, TP",31141325
"35470700233","35470233",31142132
"35470700236","35470236",31142939
"35470700240","35470240",31143746
"35470700317","35470317",31144553
"35470700318","35470318",31145360
"3547075","Laurentian Valley, TP",31146167
"35470750194","35470194",31146974
"35470750195","35470195",31147781
"35470750201","35470201",31148588
"35470750202","35470202",31149395
"35470750203","35470203",31150202
"35470750223","35470223",31151009
"35470750225","35470225",31151816
"35470750226","35470226",31152623
"35470750227","35470227",31153430
"35470750228","35470228",31154237
"35470750229","35470229",31155044
"35470750230","35470230",31155851
"35470750231","35470231",31156658
"35470750232","35470232",31157465
"35470750316","35470316",31158272
"3547076","Petawawa, T",31159079
"35470760174","35470174",31159886
"35470760176","35470176",31160693
"35470760177","35470177",31161500
"35470760178","35470178",31162307
"35470760179","35470179",31163114
"35470760180","35470180",31163921
"35470760181","35470181",31164728
"35470760182","35470182",31165535
"35470760183","35470183",31166342
"35470760184","35470184",31167149
"35470760185","35470185",31167956
"35470760186","35470186",31168763
"35470760187","35470187",31169570
"35470760188","35470188",31170377
"35470760189","35470189",31171184
"35470760190","35470190",31171991
"35470760191","35470191",31172798
"35470760192","35470192",31173605
"35470760193","35470193",31174412
"3547090","Laurentian Hills, T",31175219
"35470900162","35470162",31176026
"35470900171","35470171",31176833
"35470900172","35470172",31177640
"35470900173","35470173",31178447
"3547096","Deep River, T",31179254
"35470960164","35470164",31180061
"35470960165","35470165",31180868
"35470960166","35470166",31181675
"35470960167","35470167",31182482
"35470960168","35470168",31183289
"35470960169","35470169",31184096
"35470960170","35470170",31184903
"3547098","Head, Clara and Maria, TP",31185710
"35470980163","35470163",31186517
"3548","Nipissing",31187324
"3548001","South Algonquin, TP",31188131
"35480010232","35480232",31188938
"35480010233","35480233",31189745
"35480010234","35480234",31190552
"3548013","Papineau-Cameron, TP",31191359
"35480130226","35480226",31192166
"35480130227","35480227",31192973
"3548019","Mattawan, TP",31193780
"35480190220","35480220",31194587
"3548021","Mattawa, T",31195394
"35480210222","35480222",31196201
"35480210223","35480223",31197008
"35480210224","35480224",31197815
"35480210225","35480225",31198622
"3548022","Calvin, MU",31199429
"35480220218","35480218",31200236
"3548027","Bonfield, TP",31201043
"35480270214","35480214",31201850
"35480270215","35480215",31202657
"35480270216","35480216",31203464
"35480270217","35480217",31204271
"3548031","Chisholm, TP",31205078
"35480310229","35480229",31205885
"35480310230","35480230",31206692
"3548034","East Ferris, MU",31207499
"35480340207","35480207",31208306
"35480340209","35480209",31209113
"35480340211","35480211",31209920
"35480340212","35480212",31210727
"35480340213","35480213",31211534
"35480340231","35480231",31212341
"3548044","North Bay, CY",31213148
"35480440017","35480017",31213955
"35480440019","35480019",31214762
"35480440020","35480020",31215569
"35480440021","35480021",31216376
"35480440022","35480022",31217183
"35480440023","35480023",31217990
"35480440024","35480024",31218797
"35480440025","35480025",31219604
"35480440026","35480026",31220411
"35480440027","35480027",31221218
"35480440028","35480028",31222025
"35480440029","35480029",31222832
"35480440030","35480030",31223639
"35480440032","35480032",31224446
"35480440033","35480033",31225253
"35480440034","35480034",31226060
"35480440035","35480035",31226867
"35480440036","35480036",31227674
"35480440037","35480037",31228481
"35480440038","35480038",31229288
"35480440039","35480039",31230095
"35480440040","35480040",31230902
"35480440041","35480041",31231709
"35480440042","35480042",31232516
"35480440043","35480043",31233323
"35480440045","35480045",31234130
"35480440046","35480046",31234937
"35480440047","35480047",31235744
"35480440048","35480048",31236551
"35480440049","35480049",31237358
"35480440050","35480050",31238165
"35480440051","35480051",31238972
"35480440052","35480052",31239779
"35480440053","35480053",31240586
"35480440054","35480054",31241393
"35480440055","35480055",31242200
"35480440056","35480056",31243007
"35480440057","35480057",31243814
"35480440058","35480058",31244621
"35480440059","35480059",31245428
"35480440060","35480060",31246235
"35480440061","35480061",31247042
"35480440062","35480062",31247849
"35480440063","35480063",31248656
"35480440064","35480064",31249463
"35480440065","35480065",31250270
"35480440066","35480066",31251077
"35480440067","35480067",31251884
"35480440068","35480068",31252691
"35480440069","35480069",31253498
"35480440070","35480070",31254305
"35480440071","35480071",31255112
"35480440072","35480072",31255919
"35480440073","35480073",31256726
"35480440074","35480074",31257533
"35480440075","35480075",31258340
"35480440076","35480076",31259147
"35480440077","35480077",31259954
"35480440078","35480078",31260761
"35480440079","35480079",31261568
"35480440080","35480080",31262375
"35480440081","35480081",31263182
"35480440082","35480082",31263989
"35480440084","35480084",31264796
"35480440085","35480085",31265603
"35480440086","35480086",31266410
"35480440088","35480088",31267217
"35480440089","35480089",31268024
"35480440090","35480090",31268831
"35480440091","35480091",31269638
"35480440092","35480092",31270445
"35480440095","35480095",31271252
"35480440096","35480096",31272059
"35480440097","35480097",31272866
"35480440098","35480098",31273673
"35480440099","35480099",31274480
"35480440100","35480100",31275287
"35480440101","35480101",31276094
"35480440132","35480132",31276901
"35480440133","35480133",31277708
"35480440136","35480136",31278515
"35480440137","35480137",31279322
"35480440138","35480138",31280129
"35480440139","35480139",31280936
"35480440140","35480140",31281743
"35480440142","35480142",31282550
"35480440143","35480143",31283357
"35480440144","35480144",31284164
"35480440145","35480145",31284971
"35480440146","35480146",31285778
"35480440175","35480175",31286585
"35480440176","35480176",31287392
"35480440203","35480203",31288199
"35480440204","35480204",31289006
"35480440205","35480205",31289813
"35480440206","35480206",31290620
"35480440208","35480208",31291427
"35480440210","35480210",31292234
"35480440237","35480237",31293041
"35480440238","35480238",31293848
"3548055","West Nipissing / Nipissing Ouest, M",31294655
"35480550181","35480181",31295462
"35480550182","35480182",31296269
"35480550183","35480183",31297076
"35480550184","35480184",31297883
"35480550185","35480185",31298690
"35480550186","35480186",31299497
"35480550187","35480187",31300304
"35480550188","35480188",31301111
"35480550189","35480189",31301918
"35480550190","35480190",31302725
"35480550191","35480191",31303532
"35480550192","35480192",31304339
"35480550193","35480193",31305146
"35480550194","35480194",31305953
"35480550195","35480195",31306760
"35480550196","35480196",31307567
"35480550197","35480197",31308374
"35480550198","35480198",31309181
"35480550199","35480199",31309988
"35480550235","35480235",31310795
"35480550236","35480236",31311602
"3548069","Temagami, MU",31312409
"35480690178","35480178",31313216
"3548072","Bear Island 1, IRI",31314023
"35480720179","35480179",31314830
"3548073","Nipissing 10, IRI",31315637
"35480730200","35480200",31316444
"3548091","Nipissing, Unorganized, South Part, NO",31317251
"35480910228","35480228",31318058
"3548094","Nipissing, Unorganized, North Part, NO",31318865
"35480940180","35480180",31319672
"35480940202","35480202",31320479
"35480940219","35480219",31321286
"35480940221","35480221",31322093
"3549","Parry Sound",31322900
"3549003","Seguin, TP",31323707
"35490030206","35490206",31324514
"35490030225","35490225",31325321
"35490030226","35490226",31326128
"35490030227","35490227",31326935
"35490030228","35490228",31327742
"35490030229","35490229",31328549
"35490030230","35490230",31329356
"3549005","The Archipelago, TP",31330163
"35490050210","35490210",31330970
"3549012","McMurrich/Monteith, TP",31331777
"35490120181","35490181",31332584
"35490120182","35490182",31333391
"3549014","Perry, TP",31334198
"35490140175","35490175",31335005
"35490140176","35490176",31335812
"35490140177","35490177",31336619
"35490140178","35490178",31337426
"3549018","Kearney, T",31338233
"35490180179","35490179",31339040
"3549019","Armour, TP",31339847
"35490190170","35490170",31340654
"35490190173","35490173",31341461
"35490190174","35490174",31342268
"3549022","Burk's Falls, VL",31343075
"35490220171","35490171",31343882
"35490220172","35490172",31344689
"3549024","Ryerson, TP",31345496
"35490240183","35490183",31346303
"3549028","McKellar, TP",31347110
"35490280190","35490190",31347917
"35490280191","35490191",31348724
"3549031","McDougall, MU",31349531
"35490310189","35490189",31350338
"35490310192","35490192",31351145
"35490310193","35490193",31351952
"35490310232","35490232",31352759
"35490310233","35490233",31353566
"3549032","Parry Sound, T",31354373
"35490320194","35490194",31355180
"35490320195","35490195",31355987
"35490320196","35490196",31356794
"35490320197","35490197",31357601
"35490320198","35490198",31358408
"35490320199","35490199",31359215
"35490320200","35490200",31360022
"35490320201","35490201",31360829
"35490320202","35490202",31361636
"35490320203","35490203",31362443
"35490320204","35490204",31363250
"35490320205","35490205",31364057
"3549036","Carling, TP",31364864
"35490360209","35490209",31365671
"35490360231","35490231",31366478
"3549039","Whitestone, MU",31367285
"35490390187","35490187",31368092
"35490390188","35490188",31368899
"3549043","Magnetawan, MU",31369706
"35490430184","35490184",31370513
"35490430185","35490185",31371320
"35490430186","35490186",31372127
"3549046","Strong, TP",31372934
"35490460165","35490165",31373741
"35490460168","35490168",31374548
"35490460169","35490169",31375355
"3549048","Sundridge, VL",31376162
"35490480166","35490166",31376969
"35490480167","35490167",31377776
"3549051","Joly, TP",31378583
"35490510180","35490180",31379390
"3549054","Machar, TP",31380197
"35490540162","35490162",31381004
"35490540224","35490224",31381811
"3549056","South River, VL",31382618
"35490560163","35490163",31383425
"35490560164","35490164",31384232
"3549060","Powassan, MU",31385039
"35490600155","35490155",31385846
"35490600156","35490156",31386653
"35490600157","35490157",31387460
"35490600158","35490158",31388267
"35490600159","35490159",31389074
"35490600160","35490160",31389881
"3549066","Callander, MU",31390688
"35490660146","35490146",31391495
"35490660147","35490147",31392302
"35490660148","35490148",31393109
"35490660149","35490149",31393916
"35490660150","35490150",31394723
"35490660151","35490151",31395530
"3549071","Nipissing, TP",31396337
"35490710152","35490152",31397144
"35490710153","35490153",31397951
"35490710154","35490154",31398758
"3549072","Shawanaga 17, IRI",31399565
"35490720213","35490213",31400372
"3549073","Parry Island First Nation, IRI",31401179
"35490730207","35490207",31401986
"3549076","French River 13, IRI",31402793
"35490760218","35490218",31403600
"3549077","Dokis 9, IRI",31404407
"35490770221","35490221",31405214
"3549078","Magnetewan 1, IRI",31406021
"35490780216","35490216",31406828
"3549095","Parry Sound, Unorganized, North East Part, NO",31407635
"35490950161","35490161",31408442
"3549096","Parry Sound, Unorganized, Centre Part, NO",31409249
"35490960215","35490215",31410056
"35490960217","35490217",31410863
"35490960222","35490222",31411670
"35490960223","35490223",31412477
"3551","Manitoulin",31413284
"3551001","Tehkummah, TP",31414091
"35510010085","35510085",31414898
"3551006","Central Manitoulin, MU",31415705
"35510060086","35510086",31416512
"35510060087","35510087",31417319
"35510060088","35510088",31418126
"35510060089","35510089",31418933
"3551011","Assiginack, TP",31419740
"35510110078","35510078",31420547
"35510110079","35510079",31421354
"3551017","Northeastern Manitoulin and the Islands, MU",31422161
"35510170070","35510070",31422968
"35510170072","35510072",31423775
"35510170073","35510073",31424582
"35510170074","35510074",31425389
"35510170075","35510075",31426196
"3551021","Billings, TP",31427003
"35510210095","35510095",31427810
"3551026","Gore Bay, T",31428617
"35510260093","35510093",31429424
"35510260094","35510094",31430231
"3551027","Gordon/Barrie Island, MU",31431038
"35510270106","35510106",31431845
"3551028","Burpee and Mills, TP",31432652
"35510280091","35510091",31433459
"3551040","Whitefish River (Part) 4, IRI",31434266
"35510400071","35510071",31435073
"3551041","Sucker Creek 23, IRI",31435880
"35510410076","35510076",31436687
"3551042","Sheguiandah 24, IRI",31437494
"35510420077","35510077",31438301
"3551043","Wikwemikong Unceded, IRI",31439108
"35510430080","35510080",31439915
"35510430081","35510081",31440722
"35510430082","35510082",31441529
"35510430083","35510083",31442336
"35510430084","35510084",31443143
"3551044","Sheshegwaning 20, IRI",31443950
"35510440100","35510100",31444757
"3551045","M'Chigeeng 22 (West Bay 22), IRI",31445564
"35510450096","35510096",31446371
"3551094","Manitoulin, Unorganized, West Part, NO",31447178
"35510940099","35510099",31447985
"3551100","Zhiibaahaasing 19A (Cockburn Island 19A), IRI",31448792
"35511000102","35510102",31449599
"3552","Sudbury",31450406
"3552001","French River / Rivière des Français, M",31451213
"35520010122","35520122",31452020
"35520010123","35520123",31452827
"35520010124","35520124",31453634
"35520010125","35520125",31454441
"35520010126","35520126",31455248
"35520010127","35520127",31456055
"3552004","St.-Charles, MU",31456862
"35520040128","35520128",31457669
"35520040129","35520129",31458476
"35520040130","35520130",31459283
"3552013","Markstay-Warren, MU",31460090
"35520130119","35520119",31460897
"35520130131","35520131",31461704
"35520130132","35520132",31462511
"35520130133","35520133",31463318
"35520130134","35520134",31464125
"3552023","Sables-Spanish Rivers, TP",31464932
"35520230098","35520098",31465739
"35520230099","35520099",31466546
"35520230100","35520100",31467353
"35520230101","35520101",31468160
"35520230102","35520102",31468967
"35520230103","35520103",31469774
"3552026","Espanola, T",31470581
"35520260104","35520104",31471388
"35520260105","35520105",31472195
"35520260106","35520106",31473002
"35520260107","35520107",31473809
"35520260108","35520108",31474616
"35520260109","35520109",31475423
"35520260110","35520110",31476230
"35520260111","35520111",31477037
"35520260112","35520112",31477844
"35520260113","35520113",31478651
"35520260114","35520114",31479458
"3552028","Baldwin, TP",31480265
"35520280118","35520118",31481072
"3552031","Nairn and Hyman, TP",31481879
"35520310117","35520117",31482686
"3552036","Killarney, MU",31483493
"35520360135","35520135",31484300
"3552051","Whitefish Lake 6, IRI",31485107
"35520510121","35520121",31485914
"3552052","Mattagami 71, IRI",31486721
"35520520084","35520084",31487528
"3552054","Duck Lake 76B, IRI",31488335
"35520540088","35520088",31489142
"3552092","Chapleau, TP",31489949
"35520920091","35520091",31490756
"35520920092","35520092",31491563
"35520920093","35520093",31492370
"35520920094","35520094",31493177
"35520920095","35520095",31493984
"35520920096","35520096",31494791
"3552093","Sudbury, Unorganized, North Part, NO",31495598
"35520930083","35520083",31496405
"35520930085","35520085",31497212
"35520930086","35520086",31498019
"35520930087","35520087",31498826
"35520930115","35520115",31499633
"35520930120","35520120",31500440
"3553","Greater Sudbury / Grand Sudbury",31501247
"3553005","Greater Sudbury / Grand Sudbury, CV",31502054
"35530050032","35530032",31502861
"35530050034","35530034",31503668
"35530050036","35530036",31504475
"35530050037","35530037",31505282
"35530050038","35530038",31506089
"35530050039","35530039",31506896
"35530050040","35530040",31507703
"35530050041","35530041",31508510
"35530050042","35530042",31509317
"35530050043","35530043",31510124
"35530050044","35530044",31510931
"35530050045","35530045",31511738
"35530050046","35530046",31512545
"35530050047","35530047",31513352
"35530050049","35530049",31514159
"35530050050","35530050",31514966
"35530050051","35530051",31515773
"35530050052","35530052",31516580
"35530050053","35530053",31517387
"35530050054","35530054",31518194
"35530050055","35530055",31519001
"35530050056","35530056",31519808
"35530050057","35530057",31520615
"35530050058","35530058",31521422
"35530050062","35530062",31522229
"35530050063","35530063",31523036
"35530050064","35530064",31523843
"35530050065","35530065",31524650
"35530050066","35530066",31525457
"35530050067","35530067",31526264
"35530050068","35530068",31527071
"35530050069","35530069",31527878
"35530050072","35530072",31528685
"35530050075","35530075",31529492
"35530050076","35530076",31530299
"35530050077","35530077",31531106
"35530050079","35530079",31531913
"35530050081","35530081",31532720
"35530050082","35530082",31533527
"35530050083","35530083",31534334
"35530050084","35530084",31535141
"35530050085","35530085",31535948
"35530050086","35530086",31536755
"35530050087","35530087",31537562
"35530050088","35530088",31538369
"35530050089","35530089",31539176
