Geography,Sex (3),Detailed Mother,Total - Knowledge of Official Languages,  English only,  French only,  Both English and French,  Neither English nor French
Saskatchewan (00047)   20000,  Male,    Sino-Tibetan languages,3385,2880,0,115,390
Saskatchewan (00047)   20000,  Male,      Chinese,3370,2875,0,110,390
Saskatchewan (00047)   20000,  Male,"      Sino-Tibetan languages, n.i.e.",20,10,0,0,0
Saskatchewan (00047)   20000,  Male,    Tai languages,315,300,0,10,0
Saskatchewan (00047)   20000,  Male,      Lao,260,245,0,10,0
Saskatchewan (00047)   20000,  Male,      Thai,50,50,0,0,0
Saskatchewan (00047)   20000,  Male,    Austro-Asiatic languages,850,730,0,25,90
Saskatchewan (00047)   20000,  Male,      Khmer (Cambodian),35,25,0,0,10
Saskatchewan (00047)   20000,  Male,      Vietnamese,820,705,0,25,85
Saskatchewan (00047)   20000,  Male,"      Austro-Asiatic languages, n.i.e.",0,0,0,0,0
Saskatchewan (00047)   20000,  Male,    Malayo-Polynesian languages,730,715,0,15,0
Saskatchewan (00047)   20000,  Male,      Malay-Bahasa,40,45,0,0,0
Saskatchewan (00047)   20000,  Male,      Tagalog (Pilipino),645,630,0,10,0
Saskatchewan (00047)   20000,  Male,"      Malayo-Polynesian languages, n.i.e.",40,45,0,0,0
Saskatchewan (00047)   20000,  Male,"    Asiatic languages, n.i.e.",10,0,0,0,0
Saskatchewan (00047)   20000,  Male,    Niger-Congo languages,170,145,0,20,0
Saskatchewan (00047)   20000,  Male,      Bantu languages,30,30,0,0,0
Saskatchewan (00047)   20000,  Male,        Swahili,15,15,0,0,0
Saskatchewan (00047)   20000,  Male,"        Bantu languages, n.i.e.",15,15,0,0,0
Saskatchewan (00047)   20000,  Male,      Twi,10,10,0,0,0
Saskatchewan (00047)   20000,  Male,"      Niger-Congo languages, n.i.e.",130,110,0,20,0
Saskatchewan (00047)   20000,  Male,"    African languages, n.i.e.",20,20,0,0,0
Saskatchewan (00047)   20000,  Male,    Creoles,10,0,0,0,0
Saskatchewan (00047)   20000,  Male,    Other languages,50,20,0,0,30
