Geography,Sex (3),Detailed Mother,Total - Knowledge of Official Languages,  English only,  French only,  Both English and French,  Neither English nor French
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,"      Austro-Asiatic languages, n.i.e.",0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,    Malayo-Polynesian languages,55,55,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Malay-Bahasa,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Tagalog (Pilipino),45,50,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,"      Malayo-Polynesian languages, n.i.e.",0,10,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,"    Asiatic languages, n.i.e.",0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,    Niger-Congo languages,10,10,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Bantu languages,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,        Swahili,10,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,"        Bantu languages, n.i.e.",10,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Twi,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,"      Niger-Congo languages, n.i.e.",0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,"    African languages, n.i.e.",0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,    Creoles,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,    Other languages,10,10,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,Multiple responses,445,145,0,300,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,  English and French,315,50,0,265,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,  English and non-official language,115,90,0,30,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,  French and non-official language,10,0,0,10,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,"  English, French and non-official language",0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,Total - Detailed Mother Tongue,65350,58830,85,6430,10
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,Single responses,65125,58745,85,6285,10
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,  English,61385,57675,0,3710,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,  French,2690,165,85,2440,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,  Non-official languages,1050,905,0,135,10
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,    Aboriginal languages,35,35,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Algonquian languages,35,35,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Algonquin,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Attikamek,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Blackfoot,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Cree,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Malecite,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Micmac,30,30,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Montagnais-Naskapi,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Ojibway,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Oji-Cree,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,"        Algonquian languages, n.i.e.",0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Athapaskan languages,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Carrier,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Chilcotin,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Chipewyan,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Dene,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Dogrib,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        Kutchin-Gwich'in (Loucheux),0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        North Slave (Hare),0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,        South Slave,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,"        Athapaskan languages, n.i.e.",0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Haida,0,0,0,0,0
