Geography,Sex (3),Detailed Mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,"      Chinese, n.o.s.",210,200,0,0,15
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      German,200,170,0,30,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Portuguese,75,65,0,10,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Polish,40,20,0,15,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Ukrainian,15,10,0,10,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Spanish,40,25,0,15,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Dutch,60,45,10,15,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Punjabi,50,45,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Greek,30,30,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Arabic,165,125,0,35,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Tagalog (Pilipino),40,45,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Hungarian,20,10,0,10,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Vietnamese,25,10,0,10,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Cree,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Persian (Farsi),20,25,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Croatian,25,15,0,10,10
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Gujarati,30,25,0,10,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Korean,30,20,0,10,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Russian,30,30,0,0,10
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Hindi,25,20,0,10,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Tamil,50,50,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Japanese,10,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Creoles,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Finnish,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Czech,15,10,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Armenian,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Yiddish,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Urdu,50,45,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Inuktitut (Eskimo),245,235,0,0,10
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Romanian,10,10,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Ojibway,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Danish,35,40,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Slovak,15,20,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Macedonian,10,10,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Khmer (Cambodian),0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Norwegian,30,25,0,10,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Hebrew,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Estonian,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Swedish,25,25,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Lao,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Lithuanian,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Serbian,10,10,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Latvian (Lettish),10,10,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Slovenian,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Turkish,15,10,0,10,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Bengali,30,30,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Maltese,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Flemish,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Montagnais-Naskapi,710,535,10,10,150
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Bulgarian,30,30,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Micmac,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Gaelic languages,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      South Slave,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Chipewyan,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Dogrib,0,0,0,0,0
