Geography,Sex (3),Detailed Mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
British Columbia - Colombie-Britannique (59)  20000,  Male,      Spanish,13200,11170,25,1390,610
British Columbia - Colombie-Britannique (59)  20000,  Male,      Dutch,13290,12085,0,1180,25
British Columbia - Colombie-Britannique (59)  20000,  Male,      Punjabi,61015,51765,10,1090,8150
British Columbia - Colombie-Britannique (59)  20000,  Male,      Greek,3735,3430,10,245,55
British Columbia - Colombie-Britannique (59)  20000,  Male,      Arabic,3635,2805,15,675,140
British Columbia - Colombie-Britannique (59)  20000,  Male,      Tagalog (Pilipino),13605,13315,15,140,130
British Columbia - Colombie-Britannique (59)  20000,  Male,      Hungarian,5670,5220,10,335,105
British Columbia - Colombie-Britannique (59)  20000,  Male,      Vietnamese,11215,9220,40,390,1565
British Columbia - Colombie-Britannique (59)  20000,  Male,      Cree,570,535,0,30,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Persian (Farsi),11115,9685,20,930,485
British Columbia - Colombie-Britannique (59)  20000,  Male,      Croatian,4365,4050,0,210,105
British Columbia - Colombie-Britannique (59)  20000,  Male,      Gujarati,2825,2640,0,115,70
British Columbia - Colombie-Britannique (59)  20000,  Male,      Korean,13355,11405,15,210,1720
British Columbia - Colombie-Britannique (59)  20000,  Male,      Russian,6975,6445,10,295,230
British Columbia - Colombie-Britannique (59)  20000,  Male,      Hindi,9755,9260,0,275,215
British Columbia - Colombie-Britannique (59)  20000,  Male,      Tamil,1230,1115,0,80,30
British Columbia - Colombie-Britannique (59)  20000,  Male,      Japanese,6680,6090,0,60,535
British Columbia - Colombie-Britannique (59)  20000,  Male,      Creoles,150,50,0,95,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Finnish,2250,2185,0,45,20
British Columbia - Colombie-Britannique (59)  20000,  Male,      Czech,3065,2810,0,240,15
British Columbia - Colombie-Britannique (59)  20000,  Male,      Armenian,475,340,0,130,10
British Columbia - Colombie-Britannique (59)  20000,  Male,      Yiddish,270,240,0,30,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Urdu,2285,2090,0,115,75
British Columbia - Colombie-Britannique (59)  20000,  Male,      Inuktitut (Eskimo),10,10,0,0,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Romanian,2655,1810,0,730,110
British Columbia - Colombie-Britannique (59)  20000,  Male,      Ojibway,150,115,0,35,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Danish,3395,3285,0,110,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Slovak,1265,1190,0,70,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Macedonian,60,55,0,10,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Khmer (Cambodian),705,565,0,120,30
British Columbia - Colombie-Britannique (59)  20000,  Male,      Norwegian,1790,1740,0,50,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Hebrew,445,390,0,55,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Estonian,540,475,0,55,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Swedish,1430,1350,0,80,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Lao,575,495,0,70,10
British Columbia - Colombie-Britannique (59)  20000,  Male,      Lithuanian,180,155,0,10,10
British Columbia - Colombie-Britannique (59)  20000,  Male,      Serbian,2455,2080,0,210,165
British Columbia - Colombie-Britannique (59)  20000,  Male,      Latvian (Lettish),250,230,0,25,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Slovenian,725,695,0,30,0
British Columbia - Colombie-Britannique (59)  20000,  Male,      Turkish,865,730,0,105,30
British Columbia - Colombie-Britannique (59)  20000,  Male,      Bengali,645,590,0,20,35
British Columbia - Colombie-Britannique (59)  20000,  Male,      Maltese,90,75,0,15,0
