Geography,Sex (3),Detailed Mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Pashto,0,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Other languages,630,555,0,30,45
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,  Multiple responses,2065,925,10,1110,20
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,    English and French,1195,190,10,995,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,    English and non-official language,800,720,0,55,20
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,    French and non-official language,60,10,0,50,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,"    English, French and non-official language",15,0,0,10,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,Total - Detailed mother tongue,462455,411435,425,50040,560
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,  Single responses,460145,410420,425,48750,545
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,    English,429040,398205,10,30815,10
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,    French,17720,790,400,16530,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,    Non-official languages,13385,11425,15,1405,540
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Italian,370,320,0,50,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Cantonese,225,200,10,0,15
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Mandarin,85,70,0,0,15
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Hakka,0,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,"      Chinese, n.o.s.",775,650,0,30,90
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      German,1605,1270,0,275,65
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Portuguese,175,135,0,40,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Polish,530,410,0,90,25
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Ukrainian,150,110,0,25,10
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Spanish,380,290,0,85,10
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Dutch,975,860,0,100,15
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Punjabi,130,105,0,20,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Greek,535,470,0,65,10
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Arabic,1915,1590,0,230,90
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Tagalog (Pilipino),220,210,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Hungarian,180,150,0,30,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Vietnamese,245,205,0,15,25
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Cree,15,15,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Persian (Farsi),150,115,0,10,25
Nova Scotia - Nouvelle-Écosse (12)  00000,  Female,      Croatian,120,95,0,20,10
