Geography,Sex (3),Detailed Mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Quebec - Québec (24)  20000,  Male,"      Chinese, n.o.s.",16155,5940,2040,5435,2745
Quebec - Québec (24)  20000,  Male,      German,8110,2530,565,4960,60
Quebec - Québec (24)  20000,  Male,      Portuguese,16360,660,5065,9725,910
Quebec - Québec (24)  20000,  Male,      Polish,7795,2160,680,4705,245
Quebec - Québec (24)  20000,  Male,      Ukrainian,2365,685,125,1495,55
Quebec - Québec (24)  20000,  Male,      Spanish,34250,1460,13025,17685,2075
Quebec - Québec (24)  20000,  Male,      Dutch,1640,375,20,1250,0
Quebec - Québec (24)  20000,  Male,      Punjabi,5700,3455,105,1495,645
Quebec - Québec (24)  20000,  Male,      Greek,21110,6250,360,13085,1415
Quebec - Québec (24)  20000,  Male,      Arabic,41845,4015,10785,25460,1590
Quebec - Québec (24)  20000,  Male,      Tagalog (Pilipino),3450,2290,25,1080,55
Quebec - Québec (24)  20000,  Male,      Hungarian,3535,1290,160,2000,85
Quebec - Québec (24)  20000,  Male,      Vietnamese,10940,915,2775,6360,885
Quebec - Québec (24)  20000,  Male,      Cree,5930,3455,95,1355,1025
Quebec - Québec (24)  20000,  Male,      Persian (Farsi),5665,1485,670,3020,485
Quebec - Québec (24)  20000,  Male,      Croatian,1255,260,210,760,25
Quebec - Québec (24)  20000,  Male,      Gujarati,2955,1560,45,1115,240
Quebec - Québec (24)  20000,  Male,      Korean,1435,685,50,600,105
Quebec - Québec (24)  20000,  Male,      Russian,5660,1630,820,2875,330
Quebec - Québec (24)  20000,  Male,      Hindi,950,545,0,370,30
Quebec - Québec (24)  20000,  Male,      Tamil,5870,3490,200,1510,680
Quebec - Québec (24)  20000,  Male,      Japanese,405,260,20,105,20
Quebec - Québec (24)  20000,  Male,      Creoles,15120,115,8120,6605,280
Quebec - Québec (24)  20000,  Male,      Finnish,170,120,0,50,0
Quebec - Québec (24)  20000,  Male,      Czech,830,245,35,545,0
Quebec - Québec (24)  20000,  Male,      Armenian,6940,595,530,5425,400
Quebec - Québec (24)  20000,  Male,      Yiddish,4595,2420,10,1520,655
Quebec - Québec (24)  20000,  Male,      Urdu,3255,1855,140,1075,185
Quebec - Québec (24)  20000,  Male,      Inuktitut (Eskimo),4340,2250,430,470,1195
Quebec - Québec (24)  20000,  Male,      Romanian,6350,255,1135,4710,250
