Geography,Sex (3),Detailed Mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Manitoba (46)  20000,  Male,      Japanese,200,195,0,0,10
Manitoba (46)  20000,  Male,      Creoles,125,95,0,30,0
Manitoba (46)  20000,  Male,      Finnish,145,145,0,0,0
Manitoba (46)  20000,  Male,      Czech,475,440,0,20,10
Manitoba (46)  20000,  Male,      Armenian,0,0,0,10,0
Manitoba (46)  20000,  Male,      Yiddish,465,445,0,20,0
Manitoba (46)  20000,  Male,      Urdu,310,300,0,10,0
Manitoba (46)  20000,  Male,      Inuktitut (Eskimo),25,25,0,0,0
Manitoba (46)  20000,  Male,      Romanian,335,280,0,55,0
Manitoba (46)  20000,  Male,      Ojibway,4355,4200,0,20,140
Manitoba (46)  20000,  Male,      Danish,210,200,0,10,0
Manitoba (46)  20000,  Male,      Slovak,370,345,0,35,0
Manitoba (46)  20000,  Male,      Macedonian,15,15,0,0,0
Manitoba (46)  20000,  Male,      Khmer (Cambodian),205,180,0,10,10
Manitoba (46)  20000,  Male,      Norwegian,75,65,0,0,0
Manitoba (46)  20000,  Male,      Hebrew,45,40,0,0,0
Manitoba (46)  20000,  Male,      Estonian,40,35,0,0,0
Manitoba (46)  20000,  Male,      Swedish,145,145,0,0,0
Manitoba (46)  20000,  Male,      Lao,545,465,0,65,15
Manitoba (46)  20000,  Male,      Lithuanian,80,75,0,0,0
Manitoba (46)  20000,  Male,      Serbian,195,195,0,0,0
Manitoba (46)  20000,  Male,      Latvian (Lettish),60,55,0,0,0
Manitoba (46)  20000,  Male,      Slovenian,200,190,0,10,0
Manitoba (46)  20000,  Male,      Turkish,80,80,0,0,10
Manitoba (46)  20000,  Male,      Bengali,130,130,0,0,0
Manitoba (46)  20000,  Male,      Maltese,10,10,0,0,0
Manitoba (46)  20000,  Male,      Flemish,315,230,0,80,0
Manitoba (46)  20000,  Male,      Montagnais-Naskapi,0,0,0,0,0
Manitoba (46)  20000,  Male,      Bulgarian,25,25,0,0,0
Manitoba (46)  20000,  Male,      Micmac,0,0,0,0,0
Manitoba (46)  20000,  Male,      Gaelic languages,80,75,0,0,0
Manitoba (46)  20000,  Male,      South Slave,0,0,0,0,0
Manitoba (46)  20000,  Male,      Chipewyan,0,0,0,0,0
Manitoba (46)  20000,  Male,      Dogrib,0,0,0,0,0
Manitoba (46)  20000,  Male,      Kutchin-Gwich'in (Loucheux),0,0,0,0,0
Manitoba (46)  20000,  Male,      Tlingit,0,0,0,0,0
Manitoba (46)  20000,  Male,      Serbo-Croatian,530,510,0,0,20
Manitoba (46)  20000,  Male,      Dakota/Sioux,395,395,0,0,0
Manitoba (46)  20000,  Male,      Malay-Bahasa,60,65,0,0,0
Manitoba (46)  20000,  Male,      Blackfoot,0,0,0,0,0
Manitoba (46)  20000,  Male,      Malayalam,50,50,0,0,0
Manitoba (46)  20000,  Male,      Thai,20,20,0,0,0
Manitoba (46)  20000,  Male,      Kurdish,125,115,0,0,0
Manitoba (46)  20000,  Male,      Pashto,30,30,0,0,0
Manitoba (46)  20000,  Male,      Other languages,6250,5670,0,185,380
Manitoba (46)  20000,  Male,  Multiple responses,7575,6330,0,1210,40
Manitoba (46)  20000,  Male,    English and French,1210,285,0,925,0
Manitoba (46)  20000,  Male,    English and non-official language,6100,5925,0,140,35
Manitoba (46)  20000,  Male,    French and non-official language,220,100,0,120,10
Manitoba (46)  20000,  Male,"    English, French and non-official language",45,15,0,30,0
Manitoba (46)  20000,  Female,Total - Detailed mother tongue,560800,497950,655,56520,5675
Manitoba (46)  20000,  Female,  Single responses,552095,490705,660,55070,5655
Manitoba (46)  20000,  Female,    English,415070,384530,0,30460,80
Manitoba (46)  20000,  Female,    French,23195,1435,565,21205,0
Manitoba (46)  20000,  Female,    Non-official languages,113825,104745,95,3415,5575
Manitoba (46)  20000,  Female,      Italian,2395,2005,0,260,130
Manitoba (46)  20000,  Female,      Cantonese,1185,890,0,30,265
Manitoba (46)  20000,  Female,      Mandarin,390,325,0,15,45
Manitoba (46)  20000,  Female,      Hakka,10,10,0,0,0
Manitoba (46)  20000,  Female,"      Chinese, n.o.s.",2995,2395,0,60,545
Manitoba (46)  20000,  Female,      German,32830,31330,20,495,980
Manitoba (46)  20000,  Female,      Portuguese,3460,2805,0,260,395
Manitoba (46)  20000,  Female,      Polish,5355,4865,10,300,185
Manitoba (46)  20000,  Female,      Ukrainian,14655,13935,10,490,215
Manitoba (46)  20000,  Female,      Spanish,2520,2175,0,175,180
Manitoba (46)  20000,  Female,      Dutch,1950,1815,0,120,20
Manitoba (46)  20000,  Female,      Punjabi,2810,2330,0,70,410
Manitoba (46)  20000,  Female,      Greek,655,585,0,55,10
Manitoba (46)  20000,  Female,      Arabic,555,420,0,35,100
Manitoba (46)  20000,  Female,      Tagalog (Pilipino),10195,9670,15,200,310
Manitoba (46)  20000,  Female,      Hungarian,925,845,10,50,25
Manitoba (46)  20000,  Female,      Vietnamese,1495,1220,0,50,220
Manitoba (46)  20000,  Female,      Cree,9320,8865,10,45,400
Manitoba (46)  20000,  Female,      Persian (Farsi),335,275,0,10,55
Manitoba (46)  20000,  Female,      Croatian,865,750,0,55,55
Manitoba (46)  20000,  Female,      Gujarati,195,170,0,15,15
Manitoba (46)  20000,  Female,      Korean,455,385,0,0,65
Manitoba (46)  20000,  Female,      Russian,925,785,0,50,90
Manitoba (46)  20000,  Female,      Hindi,345,290,0,25,30
Manitoba (46)  20000,  Female,      Tamil,115,115,0,0,0
Manitoba (46)  20000,  Female,      Japanese,350,340,0,0,10
Manitoba (46)  20000,  Female,      Creoles,90,65,0,25,0
Manitoba (46)  20000,  Female,      Finnish,215,215,0,0,0
Manitoba (46)  20000,  Female,      Czech,440,365,0,70,0
Manitoba (46)  20000,  Female,      Armenian,10,10,0,0,0
Manitoba (46)  20000,  Female,      Yiddish,600,570,0,30,0
Manitoba (46)  20000,  Female,      Urdu,235,215,0,0,15
Manitoba (46)  20000,  Female,      Inuktitut (Eskimo),45,40,0,0,0
Manitoba (46)  20000,  Female,      Romanian,260,200,0,50,10
Manitoba (46)  20000,  Female,      Ojibway,4525,4375,10,0,135
Manitoba (46)  20000,  Female,      Danish,155,140,0,15,0
Manitoba (46)  20000,  Female,      Slovak,295,265,0,15,10
Manitoba (46)  20000,  Female,      Macedonian,10,10,0,0,0
Manitoba (46)  20000,  Female,      Khmer (Cambodian),145,135,0,0,10
Manitoba (46)  20000,  Female,      Norwegian,100,100,0,0,0
Manitoba (46)  20000,  Female,      Hebrew,35,30,0,0,0
Manitoba (46)  20000,  Female,      Estonian,45,40,0,0,0
Manitoba (46)  20000,  Female,      Swedish,185,180,0,10,0
Manitoba (46)  20000,  Female,      Lao,590,480,0,30,75
Manitoba (46)  20000,  Female,      Lithuanian,55,45,0,10,0
Manitoba (46)  20000,  Female,      Serbian,205,190,0,0,10
Manitoba (46)  20000,  Female,      Latvian (Lettish),90,85,0,10,0
Manitoba (46)  20000,  Female,      Slovenian,175,170,0,10,10
Manitoba (46)  20000,  Female,      Turkish,65,50,0,10,0
Manitoba (46)  20000,  Female,      Bengali,95,85,0,0,10
Manitoba (46)  20000,  Female,      Maltese,0,10,0,0,0
Manitoba (46)  20000,  Female,      Flemish,485,400,0,85,0
Manitoba (46)  20000,  Female,      Montagnais-Naskapi,0,0,0,0,0
Manitoba (46)  20000,  Female,      Bulgarian,15,20,0,0,0
Manitoba (46)  20000,  Female,      Micmac,0,0,0,0,0
Manitoba (46)  20000,  Female,      Gaelic languages,70,75,0,0,0
Manitoba (46)  20000,  Female,      South Slave,0,0,0,0,0
Manitoba (46)  20000,  Female,      Chipewyan,15,15,0,0,0
Manitoba (46)  20000,  Female,      Dogrib,10,0,0,0,0
Manitoba (46)  20000,  Female,      Kutchin-Gwich'in (Loucheux),0,0,0,0,0
Manitoba (46)  20000,  Female,      Tlingit,0,0,0,0,0
Manitoba (46)  20000,  Female,      Serbo-Croatian,495,415,0,25,55
Manitoba (46)  20000,  Female,      Dakota/Sioux,335,335,0,0,0
Manitoba (46)  20000,  Female,      Malay-Bahasa,40,40,0,0,0
Manitoba (46)  20000,  Female,      Blackfoot,25,25,0,0,0
Manitoba (46)  20000,  Female,      Malayalam,50,50,0,0,0
Manitoba (46)  20000,  Female,      Thai,15,20,0,0,0
Manitoba (46)  20000,  Female,      Kurdish,115,105,0,0,15
Manitoba (46)  20000,  Female,      Pashto,25,20,0,0,10
Manitoba (46)  20000,  Female,      Other languages,6180,5575,0,130,475
Manitoba (46)  20000,  Female,  Multiple responses,8705,7245,0,1450,15
Manitoba (46)  20000,  Female,    English and French,1465,370,0,1095,0
Manitoba (46)  20000,  Female,    English and non-official language,6965,6720,0,225,20
Manitoba (46)  20000,  Female,    French and non-official language,215,130,0,85,0
Manitoba (46)  20000,  Female,"    English, French and non-official language",65,20,0,45,0
