Geography,Sex (3),Detailed mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,    English and French,110,35,0,75,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,    English and non-official language,135,110,0,25,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,    French and non-official language,10,10,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,"    English, French and non-official language",0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,Total - Detailed mother tongue,15210,13490,40,1600,75
Yukon Territory / Territoire du Yukon (60)   00010,  Male,  Single responses,15090,13420,40,1555,75
Yukon Territory / Territoire du Yukon (60)   00010,  Male,    English,12935,12030,0,890,10
Yukon Territory / Territoire du Yukon (60)   00010,  Male,    French,590,20,40,535,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,    Non-official languages,1565,1370,0,125,70
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Algonquin,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Atikamekw,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Blackfoot,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Carrier,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Chilcotin,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Chipewyan,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Cree,25,25,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Siouan languages (Dakota/Sioux),0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Dene,10,10,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Dogrib,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Gitksan,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Inuinnaqtun,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,"      Inuktitut, n.i.e.",15,15,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Kutchin-Gwich'in (Loucheux),25,30,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Malecite,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Mi'kmaq,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Mohawk,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Montagnais-Naskapi,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Nisga'a,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      North Slave (Hare),10,10,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Ojibway,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Oji-Cree,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Shuswap,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      South Slave,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Tlingit,40,40,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Italian,15,15,0,10,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Portuguese,10,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Romanian,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Spanish,45,35,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Danish,10,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Dutch,60,50,0,10,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Flemish,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Frisian,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      German,435,380,0,55,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Norwegian,10,10,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Swedish,10,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Yiddish,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Bosnian,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Bulgarian,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Croatian,10,10,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Czech,20,20,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Macedonian,0,0,0,0,0
