Geography,Sex (3),Detailed mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Finnish,20,10,0,15,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Hungarian,170,155,0,20,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Greek,545,475,0,60,20
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Armenian,0,10,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Turkish,75,55,0,0,10
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Amharic,35,30,0,0,10
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Arabic,2360,1945,15,330,65
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Hebrew,15,15,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Maltese,15,10,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Somali,45,40,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Tigrigna,10,10,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Bengali,220,200,0,10,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Gujarati,130,115,0,10,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Hindi,205,175,0,20,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Kurdish,50,55,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Panjabi (Punjabi),220,205,0,15,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Pashto,20,20,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Persian (Farsi),365,350,0,15,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Sindhi,10,10,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Sinhala (Sinhalese),45,45,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Urdu,250,235,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Malayalam,45,40,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Tamil,45,40,0,10,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Telugu,25,30,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Japanese,100,60,0,0,40
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Korean,430,385,0,20,25
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Cantonese,230,195,0,20,10
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,"      Chinese, n.o.s.",1115,960,0,40,115
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Mandarin,265,255,0,0,10
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Taiwanese,10,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Lao,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Khmer (Cambodian),0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Vietnamese,230,210,0,10,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Bisayan languages,30,30,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Ilocano,10,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Malay,50,50,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,"      Tagalog (Pilipino, Filipino)",215,220,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Akan (Twi),0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Swahili,10,10,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Creoles,20,25,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Other languages,760,660,0,60,45
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,  Multiple responses,1865,880,0,980,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,    English and French,1050,225,0,830,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,    English and non-official language,670,605,0,60,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,    French and non-official language,65,25,0,45,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,"    English, French and non-official language",70,25,0,50,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,Total - Detailed mother tongue,467525,413465,530,52765,750
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,  Single responses,465565,412550,530,51740,740
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,    English,431175,396565,0,34580,25
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,    French,16885,880,530,15475,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,    Non-official languages,17510,15100,0,1685,720
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Algonquin,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Atikamekw,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Blackfoot,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Carrier,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Chilcotin,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Chipewyan,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Cree,10,10,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Siouan languages (Dakota/Sioux),0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Dene,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Dogrib,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Gitksan,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Inuinnaqtun,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,"      Inuktitut, n.i.e.",10,10,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Kutchin-Gwich'in (Loucheux),0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Malecite,10,10,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Mi'kmaq,2125,2080,0,15,20
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Mohawk,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Montagnais-Naskapi,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Nisga'a,0,10,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      North Slave (Hare),0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Ojibway,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Oji-Cree,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Shuswap,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      South Slave,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Tlingit,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Italian,435,345,0,75,15
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Portuguese,310,275,0,35,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Romanian,80,60,0,20,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Spanish,680,585,10,65,25
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Danish,145,120,0,25,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Dutch,1270,1135,0,120,15
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Flemish,30,35,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Frisian,30,30,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      German,2120,1735,0,305,75
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Norwegian,85,85,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Swedish,45,30,0,15,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Yiddish,10,0,0,10,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Bosnian,40,35,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Bulgarian,35,40,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Croatian,130,125,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Czech,85,80,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Macedonian,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Polish,800,640,0,110,40
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Russian,280,255,0,25,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Serbian,55,40,0,15,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Serbo-Croatian,105,90,0,0,15
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Slovak,25,20,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Slovenian,10,10,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Ukrainian,245,195,0,55,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Latvian,30,10,0,20,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Lithuanian,25,20,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Estonian,70,45,0,30,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Finnish,15,15,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Hungarian,170,140,0,30,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Greek,485,375,0,80,30
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Armenian,10,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Turkish,75,65,0,10,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Amharic,60,60,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Arabic,2070,1630,0,330,100
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Hebrew,20,20,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Maltese,0,0,0,10,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Somali,20,15,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Tigrigna,10,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Bengali,175,170,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Gujarati,95,85,0,10,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Hindi,200,185,0,10,10
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Kurdish,45,45,0,10,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Panjabi (Punjabi),195,165,0,15,15
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Pashto,15,15,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Persian (Farsi),350,290,0,35,15
Nova Scotia / Nouvelle-Écosse (12)   01000,  Female,      Sindhi,30,30,0,0,0
