Geography,Sex (3),Detailed mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Khmer (Cambodian),0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Vietnamese,205,115,0,80,15
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Bisayan languages,10,10,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Ilocano,10,10,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Malay,50,50,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,"      Tagalog (Pilipino, Filipino)",330,295,0,35,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Akan (Twi),30,30,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Swahili,140,10,35,95,10
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Creoles,180,60,70,40,10
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Other languages,1000,545,50,300,100
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,  Multiple responses,5155,790,125,4240,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,    English and French,4450,345,90,4015,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,    English and non-official language,560,440,0,120,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,    French and non-official language,120,10,30,80,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,"    English, French and non-official language",25,0,0,30,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,Total - Detailed mother tongue,351150,201550,34590,114620,390
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,  Single responses,348735,201225,34525,112590,390
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,    English,226625,193625,20,32950,30
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,    French,113115,605,34265,78245,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,    Non-official languages,8995,6995,240,1400,360
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Algonquin,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Atikamekw,0,0,0,0,0
