Geography,Sex (3),Detailed mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Nunavut (62)   00010,  Female,      Montagnais-Naskapi,0,0,0,0,0
Nunavut (62)   00010,  Female,      Nisga'a,0,0,0,0,0
Nunavut (62)   00010,  Female,      North Slave (Hare),0,0,0,0,0
Nunavut (62)   00010,  Female,      Ojibway,0,0,0,0,0
Nunavut (62)   00010,  Female,      Oji-Cree,0,0,0,0,0
Nunavut (62)   00010,  Female,      Shuswap,0,0,0,0,0
Nunavut (62)   00010,  Female,      South Slave,0,0,0,0,0
Nunavut (62)   00010,  Female,      Tlingit,0,0,0,0,0
Nunavut (62)   00010,  Female,      Italian,0,0,0,0,0
Nunavut (62)   00010,  Female,      Portuguese,0,10,0,10,0
Nunavut (62)   00010,  Female,      Romanian,10,0,0,0,0
Nunavut (62)   00010,  Female,      Spanish,20,10,0,0,0
Nunavut (62)   00010,  Female,      Danish,0,0,0,0,0
Nunavut (62)   00010,  Female,      Dutch,10,10,0,10,0
Nunavut (62)   00010,  Female,      Flemish,0,0,0,0,0
Nunavut (62)   00010,  Female,      Frisian,0,0,0,0,0
Nunavut (62)   00010,  Female,      German,20,15,0,0,0
Nunavut (62)   00010,  Female,      Norwegian,0,0,0,0,0
Nunavut (62)   00010,  Female,      Swedish,0,0,0,0,0
Nunavut (62)   00010,  Female,      Yiddish,0,0,0,0,0
Nunavut (62)   00010,  Female,      Bosnian,0,0,0,0,0
Nunavut (62)   00010,  Female,      Bulgarian,0,0,0,0,0
Nunavut (62)   00010,  Female,      Croatian,0,0,0,0,0
Nunavut (62)   00010,  Female,      Czech,0,0,0,0,0
Nunavut (62)   00010,  Female,      Macedonian,0,0,0,0,0
Nunavut (62)   00010,  Female,      Polish,0,10,0,0,0
Nunavut (62)   00010,  Female,      Russian,0,0,0,0,0
Nunavut (62)   00010,  Female,      Serbian,0,0,0,0,0
Nunavut (62)   00010,  Female,      Serbo-Croatian,0,0,0,0,0
Nunavut (62)   00010,  Female,      Slovak,0,0,0,0,0
Nunavut (62)   00010,  Female,      Slovenian,10,0,0,0,0
Nunavut (62)   00010,  Female,      Ukrainian,10,10,0,0,0
Nunavut (62)   00010,  Female,      Latvian,0,0,0,0,0
Nunavut (62)   00010,  Female,      Lithuanian,0,0,0,0,0
Nunavut (62)   00010,  Female,      Estonian,0,0,0,0,0
Nunavut (62)   00010,  Female,      Finnish,0,0,0,0,0
Nunavut (62)   00010,  Female,      Hungarian,0,0,0,0,0
Nunavut (62)   00010,  Female,      Greek,0,0,0,0,0
Nunavut (62)   00010,  Female,      Armenian,0,0,0,0,0
Nunavut (62)   00010,  Female,      Turkish,0,0,0,0,0
Nunavut (62)   00010,  Female,      Amharic,0,0,0,0,0
Nunavut (62)   00010,  Female,      Arabic,0,0,0,0,0
Nunavut (62)   00010,  Female,      Hebrew,0,0,0,0,0
Nunavut (62)   00010,  Female,      Maltese,0,0,0,0,0
Nunavut (62)   00010,  Female,      Somali,10,0,0,0,0
Nunavut (62)   00010,  Female,      Tigrigna,0,0,0,0,0
Nunavut (62)   00010,  Female,      Bengali,0,0,0,0,0
Nunavut (62)   00010,  Female,      Gujarati,0,0,0,0,0
Nunavut (62)   00010,  Female,      Hindi,0,10,0,0,0
Nunavut (62)   00010,  Female,      Kurdish,0,0,0,0,0
Nunavut (62)   00010,  Female,      Panjabi (Punjabi),0,0,0,0,0
Nunavut (62)   00010,  Female,      Pashto,0,0,0,0,0
Nunavut (62)   00010,  Female,      Persian (Farsi),0,0,0,0,0
Nunavut (62)   00010,  Female,      Sindhi,0,0,0,0,0
Nunavut (62)   00010,  Female,      Sinhala (Sinhalese),0,0,0,0,0
Nunavut (62)   00010,  Female,      Urdu,10,0,0,0,0
Nunavut (62)   00010,  Female,      Malayalam,0,0,0,0,0
Nunavut (62)   00010,  Female,      Tamil,0,0,0,0,0
Nunavut (62)   00010,  Female,      Telugu,0,0,0,0,0
Nunavut (62)   00010,  Female,      Japanese,10,0,0,0,0
Nunavut (62)   00010,  Female,      Korean,0,0,0,0,0
Nunavut (62)   00010,  Female,      Cantonese,0,0,0,10,0
Nunavut (62)   00010,  Female,"      Chinese, n.o.s.",15,10,0,0,0
Nunavut (62)   00010,  Female,      Mandarin,10,10,0,0,0
Nunavut (62)   00010,  Female,      Taiwanese,0,0,0,0,0
Nunavut (62)   00010,  Female,      Lao,0,0,0,0,0
Nunavut (62)   00010,  Female,      Khmer (Cambodian),0,0,0,0,0
Nunavut (62)   00010,  Female,      Vietnamese,0,0,0,0,0
Nunavut (62)   00010,  Female,      Bisayan languages,0,0,0,0,0
Nunavut (62)   00010,  Female,      Ilocano,10,10,0,0,0
Nunavut (62)   00010,  Female,      Malay,0,0,0,0,0
Nunavut (62)   00010,  Female,"      Tagalog (Pilipino, Filipino)",30,30,0,0,0
Nunavut (62)   00010,  Female,      Akan (Twi),0,10,0,0,0
Nunavut (62)   00010,  Female,      Swahili,0,0,0,0,0
Nunavut (62)   00010,  Female,      Creoles,0,0,0,0,0
Nunavut (62)   00010,  Female,      Other languages,25,20,0,0,0
Nunavut (62)   00010,  Female,  Multiple responses,150,140,0,10,0
Nunavut (62)   00010,  Female,    English and French,10,10,0,0,0
Nunavut (62)   00010,  Female,    English and non-official language,135,125,0,10,0
Nunavut (62)   00010,  Female,    French and non-official language,10,10,0,0,0
Nunavut (62)   00010,  Female,"    English, French and non-official language",0,0,0,0,0
