Geography,Sex (3),Detailed mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Canada (01)   20000,  Male,      Croatian,27385,24760,170,1975,480
Canada (01)   20000,  Male,      Czech,12005,10310,60,1540,85
Canada (01)   20000,  Male,      Macedonian,9110,8335,20,375,380
Canada (01)   20000,  Male,      Polish,98350,83390,870,11185,2895
Canada (01)   20000,  Male,      Russian,62345,49060,1545,8240,3495
Canada (01)   20000,  Male,      Serbian,25980,22005,285,2460,1230
Canada (01)   20000,  Male,      Serbo-Croatian,6145,4295,530,1075,240
Canada (01)   20000,  Male,      Slovak,8670,7520,15,960,170
Canada (01)   20000,  Male,      Slovenian,6210,5460,35,665,45
Canada (01)   20000,  Male,      Ukrainian,60530,55335,190,4120,880
Canada (01)   20000,  Male,      Latvian,3090,2720,0,350,15
Canada (01)   20000,  Male,      Lithuanian,3525,2925,30,505,70
Canada (01)   20000,  Male,      Estonian,3530,3070,15,425,15
Canada (01)   20000,  Male,      Finnish,8870,8355,25,435,55
Canada (01)   20000,  Male,      Hungarian,36215,30585,315,4705,605
Canada (01)   20000,  Male,      Greek,60080,41015,570,15640,2860
Canada (01)   20000,  Male,      Armenian,14510,5850,600,7320,750
Canada (01)   20000,  Male,      Turkish,13305,9700,945,1905,755
Canada (01)   20000,  Male,      Amharic,7130,6455,25,490,160
Canada (01)   20000,  Male,      Arabic,140355,70845,16860,47410,5235
Canada (01)   20000,  Male,      Hebrew,9220,6970,130,1945,170
Canada (01)   20000,  Male,      Maltese,3280,3185,0,95,0
Canada (01)   20000,  Male,      Somali,12770,10555,180,1495,540
Canada (01)   20000,  Male,      Tigrigna,3500,3150,45,220,85
Canada (01)   20000,  Male,      Bengali,23755,19835,280,2695,945
Canada (01)   20000,  Male,      Gujarati,39930,35080,105,2400,2345
Canada (01)   20000,  Male,      Hindi,38245,35405,25,1850,965
Canada (01)   20000,  Male,      Kurdish,4255,3245,295,375,345
Canada (01)   20000,  Male,      Panjabi (Punjabi),185755,157410,260,6450,21630
Canada (01)   20000,  Male,      Pashto,4800,4095,35,280,385
Canada (01)   20000,  Male,      Persian (Farsi),68880,55585,1360,7635,4305
Canada (01)   20000,  Male,      Sindhi,4705,4245,0,385,80
Canada (01)   20000,  Male,      Sinhala (Sinhalese),5070,4760,0,215,90
Canada (01)   20000,  Male,      Urdu,75145,67435,260,3835,3620
Canada (01)   20000,  Male,      Malayalam,5990,5665,0,195,125
Canada (01)   20000,  Male,      Tamil,57980,50820,290,3430,3445
Canada (01)   20000,  Male,      Telugu,3450,3230,0,135,85
Canada (01)   20000,  Male,      Japanese,14550,12980,80,585,905
Canada (01)   20000,  Male,      Korean,59765,52170,165,2320,5110
Canada (01)   20000,  Male,      Cantonese,171075,135950,505,6415,28200
Canada (01)   20000,  Male,"      Chinese, n.o.s.",218190,170020,3160,12225,32785
Canada (01)   20000,  Male,      Mandarin,81485,66380,495,2995,11615
Canada (01)   20000,  Male,      Taiwanese,4425,3570,0,270,580
Canada (01)   20000,  Male,      Lao,6800,4000,990,1515,295
Canada (01)   20000,  Male,      Khmer (Cambodian),9045,4805,1095,2420,725
Canada (01)   20000,  Male,      Vietnamese,67910,47980,3585,9700,6645
Canada (01)   20000,  Male,      Bisayan languages,4160,4060,0,65,30
Canada (01)   20000,  Male,      Ilocano,5140,4915,0,125,95
Canada (01)   20000,  Male,      Malay,4295,3965,15,210,100
Canada (01)   20000,  Male,"      Tagalog (Pilipino, Filipino)",94640,90950,40,2545,1100
Canada (01)   20000,  Male,      Akan (Twi),6150,5505,0,555,75
Canada (01)   20000,  Male,      Swahili,4180,2480,585,1050,65
Canada (01)   20000,  Male,      Creoles,23510,1820,10305,10905,480
Canada (01)   20000,  Male,      Other languages,87150,62255,6635,13910,4350
Canada (01)   20000,  Male,  Multiple responses,190975,112385,8150,69170,1270
Canada (01)   20000,  Male,    English and French,46765,5185,840,40705,35
Canada (01)   20000,  Male,    English and non-official language,117240,104540,160,11545,995
Canada (01)   20000,  Male,    French and non-official language,21640,2085,7010,12330,210
Canada (01)   20000,  Male,"    English, French and non-official language",5325,570,135,4595,30
Canada (01)   20000,  Female,Total - Detailed mother tongue,15914760,10622760,2226585,2749975,315440
Canada (01)   20000,  Female,  Single responses,15712975,10505900,2216590,2676485,314000
Canada (01)   20000,  Female,    English,9049665,8121510,1620,923445,3095
Canada (01)   20000,  Female,    French,3492120,17570,2089440,1384555,550
Canada (01)   20000,  Female,    Non-official languages,3171185,2366815,125525,368490,310350
Canada (01)   20000,  Female,      Algonquin,1035,140,540,305,40
Canada (01)   20000,  Female,      Atikamekw,2585,10,2085,65,425
Canada (01)   20000,  Female,      Blackfoot,1585,1565,0,10,15
Canada (01)   20000,  Female,      Carrier,825,815,0,10,0
Canada (01)   20000,  Female,      Chilcotin,600,555,10,15,15
Canada (01)   20000,  Female,      Chipewyan,270,245,0,15,10
Canada (01)   20000,  Female,      Cree,40745,37075,155,1865,1650
Canada (01)   20000,  Female,      Siouan languages (Dakota/Sioux),2870,2805,10,25,35
Canada (01)   20000,  Female,      Dene,4920,4675,10,20,225
Canada (01)   20000,  Female,      Dogrib,965,895,0,10,65
Canada (01)   20000,  Female,      Gitksan,630,625,0,0,0
Canada (01)   20000,  Female,      Inuinnaqtun,210,200,0,0,0
Canada (01)   20000,  Female,"      Inuktitut, n.i.e.",16115,12435,430,935,2315
Canada (01)   20000,  Female,      Kutchin-Gwich'in (Loucheux),200,200,0,0,0
Canada (01)   20000,  Female,      Malecite,280,260,0,10,0
Canada (01)   20000,  Female,      Mi'kmaq,3815,3620,15,140,35
Canada (01)   20000,  Female,      Mohawk,150,100,0,50,0
Canada (01)   20000,  Female,      Montagnais-Naskapi,5710,950,3785,430,540
Canada (01)   20000,  Female,      Nisga'a,340,335,0,0,0
Canada (01)   20000,  Female,      North Slave (Hare),575,545,10,10,25
Canada (01)   20000,  Female,      Ojibway,12590,12145,10,85,355
Canada (01)   20000,  Female,      Oji-Cree,5840,5295,0,45,500
Canada (01)   20000,  Female,      Shuswap,485,470,10,10,10
Canada (01)   20000,  Female,      South Slave,835,780,0,20,40
Canada (01)   20000,  Female,      Tlingit,30,35,0,0,0
Canada (01)   20000,  Female,      Italian,226345,136545,12130,56890,20780
Canada (01)   20000,  Female,      Portuguese,112390,76620,6380,15775,13615
Canada (01)   20000,  Female,      Romanian,40720,18935,4015,15445,2325
Canada (01)   20000,  Female,      Spanish,178650,102830,26040,35425,14360
Canada (01)   20000,  Female,      Danish,9180,8385,10,765,25
Canada (01)   20000,  Female,      Dutch,65665,58925,250,6080,415
Canada (01)   20000,  Female,      Flemish,3190,2095,140,950,10
Canada (01)   20000,  Female,      Frisian,1235,1180,0,45,0
Canada (01)   20000,  Female,      German,235620,208700,1205,19415,6300
Canada (01)   20000,  Female,      Norwegian,3730,3445,0,285,0
Canada (01)   20000,  Female,      Swedish,4400,3655,15,710,15
Canada (01)   20000,  Female,      Yiddish,8835,5720,25,2390,700
Canada (01)   20000,  Female,      Bosnian,6350,4655,485,690,520
Canada (01)   20000,  Female,      Bulgarian,8550,4930,700,2490,425
Canada (01)   20000,  Female,      Croatian,27950,24255,190,2495,1000
Canada (01)   20000,  Female,      Czech,12450,10535,100,1705,110
Canada (01)   20000,  Female,      Macedonian,9330,8220,30,475,605
Canada (01)   20000,  Female,      Polish,112830,92780,1255,13805,4985
Canada (01)   20000,  Female,      Russian,71235,53895,2135,9855,5350
Canada (01)   20000,  Female,      Serbian,25690,20815,380,2700,1795
Canada (01)   20000,  Female,      Serbo-Croatian,6365,4195,545,1215,410
Canada (01)   20000,  Female,      Slovak,10155,8815,55,1070,210
Canada (01)   20000,  Female,      Slovenian,6925,6040,40,735,110
Canada (01)   20000,  Female,      Ukrainian,73975,67010,290,5115,1555
Canada (01)   20000,  Female,      Latvian,3905,3290,0,585,25
Canada (01)   20000,  Female,      Lithuanian,4810,3935,20,800,50
Canada (01)   20000,  Female,      Estonian,4715,3925,20,725,45
Canada (01)   20000,  Female,      Finnish,12155,11060,20,855,220
Canada (01)   20000,  Female,      Hungarian,37120,31355,270,4465,1025
Canada (01)   20000,  Female,      Greek,57210,38485,650,13170,4905
Canada (01)   20000,  Female,      Armenian,15620,5665,870,7965,1115
Canada (01)   20000,  Female,      Turkish,11435,7465,1110,1475,1385
Canada (01)   20000,  Female,      Amharic,7420,6635,45,410,330
Canada (01)   20000,  Female,      Arabic,121285,58000,19335,34965,8980
Canada (01)   20000,  Female,      Hebrew,8415,6130,85,2025,180
Canada (01)   20000,  Female,      Maltese,3120,2965,10,125,20
Canada (01)   20000,  Female,      Somali,14555,11600,300,1415,1240
Canada (01)   20000,  Female,      Tigrigna,3605,3125,30,160,290
Canada (01)   20000,  Female,      Bengali,21925,17730,260,2315,1620
Canada (01)   20000,  Female,      Gujarati,41540,34040,140,2550,4805
Canada (01)   20000,  Female,      Hindi,39990,35660,40,1925,2365
Canada (01)   20000,  Female,      Kurdish,3400,2490,220,205,485
Canada (01)   20000,  Female,      Panjabi (Punjabi),181750,137750,200,6900,36900
Canada (01)   20000,  Female,      Pashto,4225,3210,35,235,740
Canada (01)   20000,  Female,      Persian (Farsi),65200,49615,1505,7385,6695
Canada (01)   20000,  Female,      Sindhi,5645,4840,0,480,330
Canada (01)   20000,  Female,      Sinhala (Sinhalese),5110,4715,10,240,140
Canada (01)   20000,  Female,      Urdu,70660,60300,295,3795,6275
Canada (01)   20000,  Female,      Malayalam,5935,5500,10,225,195
Canada (01)   20000,  Female,      Tamil,57895,47605,210,3480,6600
Canada (01)   20000,  Female,      Telugu,3175,2900,0,140,135
Canada (01)   20000,  Female,      Japanese,25650,22720,125,1285,1520
Canada (01)   20000,  Female,      Korean,65805,54090,150,3070,8495
Canada (01)   20000,  Female,      Cantonese,190375,138385,440,8315,43230
Canada (01)   20000,  Female,"      Chinese, n.o.s.",238515,173300,3455,14095,47665
Canada (01)   20000,  Female,      Mandarin,89465,70310,490,4075,14585
Canada (01)   20000,  Female,      Taiwanese,5195,3960,10,295,935
Canada (01)   20000,  Female,      Lao,7140,4065,1050,1225,800
Canada (01)   20000,  Female,      Khmer (Cambodian),10055,4850,1425,2080,1700
Canada (01)   20000,  Female,      Vietnamese,73715,49330,3770,8560,12055
Canada (01)   20000,  Female,      Bisayan languages,7080,6790,15,165,115
Canada (01)   20000,  Female,      Ilocano,8310,7760,0,325,225
Canada (01)   20000,  Female,      Malay,5195,4905,0,160,130
Canada (01)   20000,  Female,"      Tagalog (Pilipino, Filipino)",140975,134930,60,4100,1880
Canada (01)   20000,  Female,      Akan (Twi),6630,6005,0,465,160
Canada (01)   20000,  Female,      Swahili,3750,2120,735,705,195
Canada (01)   20000,  Female,      Creoles,30005,2230,17020,9465,1290
Canada (01)   20000,  Female,      Other languages,85500,61105,7580,10465,6345
Canada (01)   20000,  Female,  Multiple responses,201785,116860,9995,73490,1445
Canada (01)   20000,  Female,    English and French,51860,5280,1210,45360,15
Canada (01)   20000,  Female,    English and non-official language,122770,108640,225,12785,1115
Canada (01)   20000,  Female,    French and non-official language,21695,2245,8405,10795,255
Canada (01)   20000,  Female,"    English, French and non-official language",5465,700,155,4550,55
