Census Year,Boundary Type,Boundary Name,Boundary Number,Language English Only,Language English and French,Language Neither English nor French,Language French Only,Language Total,Language2 Tagalog,Language2 German,Language2 Ukrainian,Language2 Spanish,Language2 Polish,Language2 Punjabi,Language2 Portuguese,Language2 Chinese Other,Language2 Italian,Language2 All Other Languages,Language2 Russian,Language2 Hindi,Language2 Vietnamese,Language2 Cantonese,Language2 Ojibway,Language2 Arabic,Language2 Cree,Language2 Dutch,Language2 Korean,Language2 Hebrew,Language2 Mandarin,Language2 Farsi,Language2 Urdu,Language2 Greek,Language2 Amharic,Language2 Croatian,Language2 Hungarian,Language2 Yiddish,Language2 Japanese,Language2 Lao,Language2 Creoles,Language2 Serbian,Language2 Ilocano,Language2 Czech,Language2 Romanian,Language2 Gujarati,Language2 Swahili,Language2 Bosnian,Language2 Oji-Cree,Language2 Khmer,Language2 Somali,Language2 Tigrigna,Language2 Danish,Language2 Bengali,Language2 Kurdish,Language2 Serbo-Croatian,Language2 Slovak,Language2 Bisayan,Language2 Tamil,Language2 Sinhalese,Language2 Swedish,Language2 Slovenian,Language2 Malay,Language2 Flemish,Language2 Macedonian,Language2 Turkish,Language2 Finnish,Language2 Lithuanian,Language2 Latvian,Language2 Malayalam,Language2 Norwegian,Language2 Bulgarian,Language2 Inuktitut,Language2 Sioux,Language2 Pashto,Language2 Taiwanese,Language2 Telugu,Language2 Twi,Language2 Estonian,Language2 Dene,Language2 Maltese,Language2 Frisian,Language2 Armenian,Language2 Blackfoot,Language2 Mohawk,Language2 Sindhi,Language2 Other Languages,Language2 Algonquin,Language2 Atikamekw,Language2 Carrier,Language2 Chilcotin,Language2 Chipewyan,Language2 Dogrib,Language2 Gitksan,Language2 Hare,Language2 Inuinnaqtun,Language2 Kutchin-Gwich-in-Loucheux,Language2 Malecite,Language2 Mikmaq,Language2 Montagnais-Naskapi,Language2 Nisgaa,Language2 Shuswap,Language2 SouthSlave,Language2 Tlingit,Language2 Nonverbal,Language2 Gaelic,Language2 Micmac,Language2 Hakka,Language2 South Slave,Language2 Total
2001,City,City of Winnipeg,1,"537,285","67,010","5,480",680,"610,450","23,490","24,805","18,930","10,305","10,110","6,105","7,815","5,650","6,520","37,950","3,040","3,240","3,895","3,010","3,445","1,825","2,805","2,590",,,"1,480",,,"1,625",,"1,760","1,615",,940,,480,,,,,,,,,,,,325,,,,,,,,,,,,,,0,,,,,,80,,,,,,,,,,,,,,"3,715",,,,,0,0,,,,0,,15,0,,,,0,"1,905",160,0,0,0,"151,680"
2001,City,Downtown Winnipeg,5,"11,150","1,290",370,15,"12,820",705,595,240,395,140,40,85,360,205,"2,780",130,55,285,335,265,430,220,40,,,120,,,55,,45,55,,75,,40,,,,,,,,,,,,10,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,555,,,,,0,0,,,,0,,0,0,,,,0,55,10,0,0,0,"5,545"
2001,City,Inner City,3,"104,575","13,000","1,845",250,"119,670","9,240","3,840","4,350","2,860","2,300",415,"2,215","1,380",975,"13,400",690,380,"1,925",840,"2,420",715,"2,050",370,,,525,,,255,,255,355,,320,,175,,,,,,,,,,,,80,,,,,,,,,,,,,,0,,,,,,20,,,,,,,,,,,,,,"1,600",,,,,0,0,,,,0,,0,0,,,,0,345,80,0,0,0,"40,975"
2001,City,Non-Inner City,4,"432,710","54,015","3,635",430,"490,780","14,245","20,970","14,585","7,440","7,815","5,690","5,605","4,265","5,545","24,545","2,350","2,860","1,970","2,170","1,030","1,110",755,"2,220",,,955,,,"1,370",,"1,510","1,255",,620,,300,,,,,,,,,,,,245,,,,,,,,,,,,,,0,,,,,,60,,,,,,,,,,,,,,"2,110",,,,,0,0,,,,0,,15,0,,,,0,"1,560",80,0,0,0,"110,705"
2001,City,Winnipeg Census Metropolitan Area,2,"581,670","73,690","5,595",770,"661,725","23,555","28,485","20,870","10,660","11,010","6,130","7,965","5,645","6,735","39,150","3,100","3,245","3,900","3,025","3,540","1,900","2,850","2,980",,,"1,490",,,"1,655",,"1,855","1,680",,975,,495,,,,,,,,,,,,355,,,,,,,,,,,,,,0,,,,,,85,,,,,,,,,,,,,,"3,765",,,,,0,0,,,,0,,15,0,,,,0,"2,085",155,0,0,0,"160,205"
2001,Community Area,Assiniboine South Community Area,2,"31,410","3,530",90,10,"35,035",115,"1,160",590,340,310,210,65,65,320,"1,570",210,190,10,135,15,110,20,85,,,50,,,265,,45,115,,30,,35,,,,,,,,,,,,35,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,30,,,,,0,0,,,,0,,0,0,,,,0,190,0,0,0,0,"4,745"
2001,Community Area,Downtown Community Area,11,"57,725","5,135","1,425",65,"64,340","7,645","2,345","1,070","1,495",520,305,"2,345","1,130",800,"9,295",290,290,"1,775",715,"1,275",615,"1,350",210,,,415,,,185,,75,150,,270,,120,,,,,,,,,,,,35,,,,,,,,,,,,,,0,,,,,,20,,,,,,,,,,,,,,"1,215",,,,,0,0,,,,0,,0,0,,,,0,255,35,0,0,0,"26,950"
2001,Community Area,Fort Garry Community Area,3,"54,040","7,430",565,40,"62,075",590,"2,490",855,"1,165",460,945,295,"1,865","1,090","4,195",250,755,195,650,60,255,125,270,,,460,,,175,,75,195,,170,,45,,,,,,,,,,,,40,,,,,,,,,,,,,,0,,,,,,10,,,,,,,,,,,,,,245,,,,,0,0,,,,0,,0,0,,,,0,210,10,0,0,0,"13,950"
2001,Community Area,Inkster Community Area,9,"27,810","1,255",460,15,"29,535","5,120",395,635,280,380,"1,010",720,365,150,"2,300",45,405,500,220,255,15,210,75,,,95,,,10,,150,40,,10,,45,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,180,,,,,0,0,,,,0,,0,0,,,,0,45,0,0,0,0,"11,355"
2001,Community Area,Point Douglas Community Area,10,"34,265","1,640",510,10,"36,425","3,400",830,"3,020",535,"1,560",10,495,240,130,"2,920",375,10,230,50,"1,065",20,510,70,,,0,,,25,,100,125,,30,,25,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,170,,,,,0,0,,,,0,,0,0,,,,0,60,40,0,0,0,"13,140"
2001,Community Area,River East Community Area,7,"74,715","5,555",675,25,"80,970",605,"8,315","3,595","1,975","1,655",890,610,450,500,"4,100",470,265,450,375,230,95,190,520,,,95,,,100,,380,210,,80,,55,,,,,,,,,,,,50,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,370,,,,,0,0,,,,0,,0,0,,,,0,155,10,0,0,0,"22,695"
2001,Community Area,River Heights Community Area,12,"49,580","6,415",210,30,"56,235",660,"1,760","1,020","1,405",630,105,260,225,"1,085","2,775",340,120,140,175,75,145,110,270,,,145,,,230,,125,185,,100,,20,,,,,,,,,,,,40,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,280,,,,,0,0,,,,0,,0,0,,,,0,245,30,0,0,0,"9,925"
2001,Community Area,Seven Oaks Community Area,8,"47,460","3,250",815,15,"51,545","4,005","1,400","3,515",440,"2,730","2,005","2,280",260,895,"3,610",560,570,285,180,190,30,120,130,,,55,,,60,,475,170,,25,,10,,,,,,,,,,,,50,,,,,,,,,,,,,,0,,,,,,25,,,,,,,,,,,,,,470,,,,,0,0,,,,0,,0,0,,,,0,195,10,0,0,0,"21,140"
2001,Community Area,St. Boniface Community Area,5,"30,695","14,415",165,315,"45,600",310,"1,175",920,865,540,195,280,245,420,"1,530",75,170,115,110,60,65,45,225,,,60,,,70,,125,50,,50,,35,,,,,,,,,,,,10,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,195,,,,,0,0,,,,0,,0,0,,,,0,60,10,0,0,0,"6,480"
2001,Community Area,St. James - Assiniboia Community Area,1,"53,350","5,140",95,0,"58,590",395,"2,010","1,405",335,450,20,190,220,485,"2,125",120,160,85,80,35,120,30,215,,,55,,,410,,65,160,,105,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,10,,,,,,,,,,,,,,130,,,,,0,0,,,,0,,10,0,,,,0,320,15,0,0,0,"7,635"
2001,Community Area,St. Vital Community Area,4,"49,050","10,270",370,145,"59,845",320,"2,035","1,160","1,020",580,340,165,550,415,"2,735",270,265,100,260,110,345,85,280,,,30,,,75,,95,150,,55,,75,,,,,,,,,,,,30,,,,,,,,,,,,,,0,,,,,,10,,,,,,,,,,,,,,350,,,,,0,0,,,,0,,0,0,,,,0,130,20,0,0,0,"9,320"
2001,Community Area,Transcona Community Area,6,"27,200","2,965",90,0,"30,255",320,890,"1,140",450,285,60,125,25,225,790,30,45,20,55,60,20,10,235,,,20,,,15,,50,65,,15,,25,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,10,,,,,,,,,,,,,,70,,,,,0,0,,,,0,,0,0,,,,0,45,0,0,0,0,"4,310"
2001,Neighbourhood,Agassiz,5.61,355,75,0,0,430,0,45,15,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,90
2001,Neighbourhood,Airport,2.219,295,70,0,0,370,0,0,0,0,0,0,10,0,10,30,10,0,0,0,0,10,0,0,,,0,,,0,,0,0,,10,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,50
2001,Neighbourhood,Alpine Place,5.504,"2,795",610,50,15,"3,475",10,155,105,105,20,0,20,45,20,210,55,0,0,10,0,10,0,30,,,0,,,0,,0,0,,0,,10,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,95,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,690
2001,Neighbourhood,Amber Trails,3.337,755,135,25,0,920,45,30,40,15,90,110,55,0,40,125,25,55,15,0,10,0,0,0,,,0,,,0,,0,10,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,550
2001,Neighbourhood,Archwood,5.505,615,235,0,10,855,20,20,20,0,0,0,10,0,0,30,0,0,0,0,10,0,0,10,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,100
2001,Neighbourhood,Armstrong Point,1.119,320,75,0,0,400,0,25,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,45
2001,Neighbourhood,Beaumont,1.602,"2,205",175,10,0,"2,385",15,120,35,45,15,0,0,0,35,120,10,0,25,10,0,0,0,0,,,0,,,0,,0,10,,0,,0,,,,,,,,,,,,10,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,10,,,,,0,0,,,,0,,0,0,,,,0,45,0,0,0,0,385
2001,Neighbourhood,Betsworth,2.633,"4,105",355,10,0,"4,470",10,165,60,45,25,15,10,0,75,155,0,20,0,0,0,0,0,25,,,0,,,60,,0,10,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,10,,,,,0,0,,,,0,,0,0,,,,0,30,0,0,0,0,560
2001,Neighbourhood,Birchwood,2.207,"1,875",215,10,0,"2,100",15,80,40,20,10,10,15,0,0,105,0,10,0,0,0,45,0,0,,,0,,,15,,15,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,20,0,0,0,0,295
2001,Neighbourhood,Booth,2.208,"4,850",450,15,0,"5,315",20,160,120,20,20,0,25,0,20,210,15,0,0,0,0,0,0,20,,,0,,,45,,0,25,,30,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,10,,,,,,,,,,,,,,10,,,,,0,0,,,,0,,10,0,,,,0,35,10,0,0,0,595
2001,Neighbourhood,Broadway-Assiniboine,1.165,"4,610",750,90,0,"5,440",110,295,80,240,75,10,70,65,115,965,80,35,65,50,20,200,50,20,,,25,,,10,,45,35,,10,,15,,,,,,,,,,,,10,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,250,,,,,0,0,,,,0,,0,0,,,,0,45,0,0,0,0,"2,025"
2001,Neighbourhood,Brockville,1.667,385,30,0,0,420,0,50,20,10,0,0,0,0,30,10,0,0,0,0,0,0,0,10,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,120
2001,Neighbourhood,Brooklands,2.124,"2,205",105,0,0,"2,310",275,25,75,70,15,0,20,30,15,160,0,0,35,25,40,0,10,30,,,10,,,0,,0,10,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,685
2001,Neighbourhood,Bruce Park,2.204,"1,895",265,10,0,"2,170",0,55,40,15,20,0,0,0,10,85,0,0,0,15,0,0,0,0,,,0,,,30,,10,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,10,,,,,0,0,,,,0,,0,0,,,,0,20,0,0,0,0,225
2001,Neighbourhood,Buchanan,2.209,"2,785",230,15,0,"3,035",0,135,100,45,85,0,20,45,35,70,0,15,0,0,10,0,0,25,,,0,,,10,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,535
2001,Neighbourhood,Burrows Central,3.303,"4,510",165,45,0,"4,725",645,115,585,50,290,0,70,0,0,395,105,0,70,0,135,0,30,10,,,0,,,0,,0,10,,0,,10,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,25,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,"2,150"
2001,Neighbourhood,Burrows-Keewatin,3.307,"2,760",80,45,0,"2,890",235,35,70,10,85,0,35,0,0,205,10,10,45,10,55,0,35,0,,,0,,,0,,10,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,20,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,675
2001,Neighbourhood,Canterbury Park,4.414,"4,425",485,0,0,"4,910",75,100,70,175,30,0,25,0,25,140,0,0,0,10,45,0,10,10,,,10,,,0,,0,10,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,35,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,640
2001,Neighbourhood,Centennial,3.102,"2,135",130,100,25,"2,385",270,25,40,60,30,0,85,50,20,595,10,0,45,20,185,15,280,10,,,0,,,0,,0,10,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,10,,,,,0,0,,,,0,,0,0,,,,0,0,10,0,0,0,"1,175"
2001,Neighbourhood,Central Park,1.169,"2,920",175,90,10,"3,205",530,55,50,60,15,20,10,85,50,940,20,10,120,40,130,190,100,10,,,40,,,10,,0,0,,10,,25,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,225,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,"1,815"
2001,Neighbourhood,Central River Heights,1.611,"2,740",350,25,0,"3,115",30,45,45,60,50,20,35,20,155,100,20,15,0,0,0,0,0,0,,,10,,,20,,15,10,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,560
2001,Neighbourhood,Central St. Boniface,5.502,"2,540","3,315",20,130,"6,000",10,75,80,210,35,15,50,15,25,215,10,20,35,15,25,10,25,0,,,0,,,10,,0,15,,0,,10,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,15,,,,,0,0,,,,0,,0,0,,,,0,0,10,0,0,0,730
2001,Neighbourhood,Chalmers,4.401,"8,750",675,85,0,"9,520",140,460,325,285,155,60,60,35,50,555,10,25,65,25,55,10,100,60,,,10,,,10,,55,25,,0,,25,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,70,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,"2,125"
2001,Neighbourhood,China Town,3.172,350,15,185,0,550,0,10,10,10,0,0,0,185,0,380,0,0,85,175,10,0,10,0,,,35,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,55,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,595
2001,Neighbourhood,Cloutier Drive,5.635,225,30,0,0,255,0,30,0,0,10,0,0,0,10,10,10,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,60
2001,Neighbourhood,Colony,1.167,600,25,0,0,625,20,45,10,0,15,0,0,0,0,65,0,0,15,0,15,0,20,0,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,15,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,155
2001,Neighbourhood,Crescent Park,1.612,"2,235",325,0,0,"2,560",20,120,40,35,10,0,10,50,10,190,10,10,0,30,10,0,20,10,,,25,,,0,,10,0,,10,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,20,,,,,0,0,,,,0,,0,0,,,,0,35,0,0,0,0,485
2001,Neighbourhood,Crescentwood,1.601,"2,380",340,10,15,"2,740",0,80,50,100,20,0,0,30,20,110,25,0,10,30,0,0,0,10,,,10,,,0,,0,0,,10,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,15,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,410
2001,Neighbourhood,Crestview,2.21,"8,375",775,0,0,"9,155",45,375,235,50,75,10,15,25,110,240,0,50,35,0,10,10,0,0,,,20,,,20,,10,35,,10,,10,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,15,,,,,0,0,,,,0,,0,0,,,,0,15,0,0,0,0,"1,180"
2001,Neighbourhood,Dakota Crossing,5.53,"6,545","1,550",65,25,"8,185",75,265,160,105,75,25,25,110,90,310,25,10,20,40,0,80,0,30,,,0,,,0,,35,0,,0,,10,,,,,,,,,,,,10,,,,,,,,,,,,,,0,,,,,,10,,,,,,,,,,,,,,40,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,"1,240"
2001,Neighbourhood,Daniel McIntyre,1.108,"9,000",490,230,0,"9,725","2,495",320,130,80,60,150,455,250,110,"1,540",10,135,440,140,220,0,185,20,,,30,,,25,,0,15,,25,,45,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,10,,,,,,,,,,,,,,200,,,,,0,0,,,,0,,0,0,,,,0,30,10,0,0,0,"5,590"
2001,Neighbourhood,Deer Lodge,2.205,"3,345",320,0,0,"3,665",0,135,60,55,35,0,10,0,0,95,40,0,0,0,0,0,0,0,,,10,,,10,,15,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,10,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,390
2001,Neighbourhood,Dufferin,3.301,"1,650",65,35,0,"1,755",145,10,155,10,30,0,15,0,0,170,0,0,0,20,90,0,50,0,,,0,,,0,,10,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,535
2001,Neighbourhood,Dufresne,5.506,285,120,0,20,425,0,10,20,10,10,0,10,0,0,30,0,0,0,0,0,0,0,20,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,10,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,90
2001,Neighbourhood,Eaglemere,4.423,715,30,15,0,750,0,75,55,0,35,25,0,0,20,70,25,0,10,20,0,0,15,0,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,280
2001,Neighbourhood,Earl Grey,1.106,"3,750",550,0,0,"4,305",95,95,75,125,70,10,15,40,50,140,10,0,20,0,10,15,10,0,,,0,,,10,,10,0,,10,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,20,,,,,0,0,,,,0,,0,0,,,,0,25,0,0,0,0,715
2001,Neighbourhood,East Elmwood,4.405,"2,770",225,70,0,"3,070",45,75,125,50,70,0,35,70,25,140,0,0,30,55,10,0,0,25,,,0,,,0,,0,0,,10,,0,,,,,,,,,,,,10,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,635
2001,Neighbourhood,Ebby-Wentworth,1.107,670,55,10,0,730,20,15,20,35,0,0,0,0,0,30,0,0,0,10,0,0,0,20,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,120
2001,Neighbourhood,Edgeland,2.613,"1,415",165,25,10,"1,615",10,40,15,35,20,0,0,0,0,180,20,0,0,0,0,70,10,0,,,25,,,0,,10,0,,15,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,30,0,0,0,0,300
2001,Neighbourhood,Elmhurst,2.636,"4,445",445,10,0,"4,895",0,175,60,35,45,15,0,20,35,160,20,15,0,0,0,0,0,10,,,10,,,85,,0,10,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,545
2001,Neighbourhood,Elm Park,5.507,"1,550",195,0,0,"1,745",0,55,20,25,10,0,0,0,15,45,0,0,0,10,0,0,0,0,,,0,,,0,,0,20,,15,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,170
2001,Neighbourhood,Eric Coy,2.614,"2,170",255,0,0,"2,435",0,175,80,20,40,0,10,0,10,30,10,0,0,0,0,0,0,10,,,0,,,0,,10,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,365
2001,Neighbourhood,Exchange District,3.17,300,45,0,0,340,15,35,10,20,10,0,0,0,0,20,0,0,0,0,10,0,0,10,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,110
2001,Neighbourhood,Fort Richmond,5.615,"10,235","1,435",90,0,"11,760",85,565,205,225,115,185,40,675,80,"1,105",95,215,45,160,10,110,40,70,,,115,,,20,,15,40,,60,,10,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,10,,,,,,,,,,,,,,60,,,,,0,0,,,,0,,0,0,,,,0,30,0,0,0,0,"3,280"
2001,Neighbourhood,Garden City,3.316,"5,355",230,65,0,"5,650",130,160,860,60,450,15,310,30,75,415,165,25,75,10,10,0,0,20,,,0,,,0,,10,30,,10,,0,,,,,,,,,,,,10,,,,,,,,,,,,,,0,,,,,,25,,,,,,,,,,,,,,25,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,"2,505"
2001,Neighbourhood,Glendale,2.211,935,90,0,0,"1,025",0,15,30,0,25,0,0,0,10,20,0,10,0,0,0,0,0,0,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,100
2001,Neighbourhood,Glenelm,4.409,"2,075",180,0,0,"2,255",0,130,20,40,0,0,20,0,0,10,0,0,0,0,0,0,10,0,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,220
2001,Neighbourhood,Glenwood,5.508,"2,995",670,25,20,"3,710",10,145,65,110,10,0,0,20,0,120,15,0,0,35,10,0,0,10,,,0,,,0,,0,15,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,25,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,480
2001,Neighbourhood,Grant Park,1.604,"2,335",140,15,10,"2,495",80,115,85,60,25,15,25,25,65,235,15,20,15,0,10,0,10,25,,,0,,,35,,20,20,,0,,0,,,,,,,,,,,,10,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,40,,,,,0,0,,,,0,,0,0,,,,0,15,0,0,0,0,730
2001,Neighbourhood,Grassie,4.424,"1,875",220,15,0,"2,105",20,135,60,25,50,0,70,0,0,80,15,0,10,10,0,0,0,25,,,0,,,0,,0,0,,10,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,10,0,0,0,440
2001,Neighbourhood,Heritage Park,2.212,"4,770",290,20,0,"5,080",35,110,110,10,35,0,10,10,70,255,0,30,0,10,0,10,0,25,,,0,,,75,,0,25,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,25,,,,,0,0,,,,0,,0,0,,,,0,55,0,0,0,0,645
2001,Neighbourhood,Holden,5.509,105,40,0,0,140,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,10
2001,Neighbourhood,Inkster-Faraday,3.308,"3,795",105,65,0,"3,965",550,85,340,30,155,0,95,65,10,285,0,0,40,10,10,0,75,0,,,0,,,0,,55,10,,0,,15,,,,,,,,,,,,10,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,40,,,,,0,0,,,,0,,0,0,,,,0,20,0,0,0,0,"1,615"
